"CASEID","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1"
3371,0,0,0,1,0,0,0,1,0,1,0
3372,1,0,0,0,0,0,0,-5,-5,-5,-5
3373,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3374,0,0,0,0,1,0,0,0,0,0,0
3375,-5,-5,0,0,0,0,0,-5,-5,-5,-5
3376,-5,-5,0,0,0,0,-5,-5,-5,-5,-5
3377,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3378,1,0,0,0,0,0,0,0,0,0,-5
3379,0,0,0,0,0,0,0,0,0,0,0
3380,0,0,0,0,0,0,0,0,0,0,0
3381,0,1,0,0,0,0,0,0,0,0,0
3382,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3383,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3384,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3385,0,0,0,1,0,0,0,1,0,0,0
3386,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3387,0,0,0,1,0,0,0,0,1,1,0
3388,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3389,1,1,0,0,-5,1,0,0,0,0,0
3390,1,0,0,1,0,0,1,0,1,0,0
3391,0,0,1,0,1,0,0,0,0,0,0
3392,0,0,0,0,0,0,1,0,0,0,0
3393,1,0,0,0,0,0,0,0,0,0,0
3394,1,0,0,0,0,0,0,0,0,-5,-5
3395,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3396,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3397,0,0,0,0,0,0,-5,-5,-5,-5,-5
3398,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3399,0,0,0,0,0,0,0,0,1,1,1
3400,0,0,1,0,0,0,0,0,-5,0,-5
3401,0,0,0,0,0,0,1,1,0,0,1
3402,0,0,0,0,0,0,0,0,0,0,0
3403,-5,-5,-5,0,1,0,0,0,0,-5,-5
3404,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3405,0,1,0,0,0,0,1,1,0,0,1
3406,0,1,0,1,0,0,0,0,0,0,0
3407,0,0,0,0,0,0,-5,-5,-5,-5,-5
3408,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3409,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3410,0,0,0,0,0,0,0,0,0,0,0
3411,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3412,0,1,0,1,0,0,-5,-5,-5,-5,-5
3413,0,0,0,1,0,0,0,-5,-5,-5,-5
3414,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
3415,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3416,0,0,0,0,0,0,0,0,0,0,0
3417,0,0,0,0,0,0,1,0,0,0,0
3418,0,0,0,0,0,0,0,0,0,0,-5
3419,0,-5,-5,-5,-5,0,0,0,0,0,0
3420,0,0,1,1,0,0,0,0,0,0,0
3421,0,1,0,0,0,0,0,0,0,0,0
3422,0,1,0,0,0,0,0,0,0,1,0
3423,0,0,0,1,0,0,0,0,0,0,0
3424,0,0,0,1,0,0,0,0,0,-5,-5
3425,1,0,-5,0,0,-5,-5,-5,-5,-5,-5
3426,0,0,0,0,0,0,0,0,0,0,0
3427,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3428,0,0,0,0,0,0,0,0,1,0,0
3429,0,0,0,0,0,0,0,0,0,0,0
3430,0,0,0,0,0,0,0,1,0,0,0
3431,1,0,0,0,0,0,0,0,0,1,1
3432,0,0,0,0,0,0,0,0,0,0,0
3433,0,0,0,0,0,0,0,0,0,0,0
3434,0,0,0,0,0,0,0,0,0,-5,-5
3435,-5,-5,1,0,0,0,0,0,0,0,0
3436,1,1,1,1,1,0,0,0,0,0,-5
3437,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3438,0,1,0,1,0,0,0,0,0,0,0
3439,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3440,1,0,0,0,1,0,0,0,0,0,0
3441,1,0,1,1,1,1,0,0,1,1,-5
3442,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5
3443,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3444,1,0,1,0,1,1,1,0,1,0,0
3445,0,1,0,0,0,0,0,0,0,0,0
3446,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5
3447,1,0,0,0,1,-5,1,0,-5,1,1
3448,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3449,-5,-5,-5,1,0,0,-5,-5,-5,0,-5
3450,1,0,0,-5,-5,-5,-5,-5,0,0,-5
3451,-5,-5,-5,1,0,0,0,1,0,0,-5
3452,0,0,0,0,0,0,0,0,0,0,0
3453,0,1,0,0,1,1,0,0,0,0,0
3454,-5,0,1,0,0,0,0,0,0,0,0
3455,0,0,0,0,0,-5,-5,-5,-5,-5,-5
3456,0,-5,0,0,0,0,0,0,0,0,0
3457,0,1,0,0,1,0,0,0,0,0,0
3458,1,0,0,0,0,0,0,0,0,0,0
3459,0,0,0,0,0,0,0,0,0,0,1
3460,0,0,0,0,0,1,1,0,0,-5,-5
3461,1,0,0,-5,1,0,1,0,0,0,0
3462,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3463,0,0,0,0,1,0,0,0,0,0,0
3464,0,0,0,1,0,0,0,0,0,0,0
3465,0,0,0,0,1,0,0,0,0,0,1
3466,0,1,0,0,0,0,0,0,0,0,0
3467,0,1,0,0,0,0,0,0,0,0,0
3468,0,0,0,0,0,0,0,0,0,0,0
3469,0,0,0,0,0,0,0,0,0,0,0
3470,1,0,0,-5,-5,-5,-5,-5,-5,-5,-5
3471,0,0,0,0,1,0,1,0,0,-5,-5
3472,0,1,0,-5,-5,-5,-5,-5,-5,-5,-5
3473,1,0,0,0,0,0,0,0,0,1,0
3474,0,0,-5,-5,-5,-5,0,0,0,0,0
3475,0,0,0,0,0,0,0,0,0,0,0
3476,0,0,1,0,0,0,0,0,0,0,1
3477,1,-5,1,1,1,0,-5,1,0,0,0
3478,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1
3479,0,0,0,1,0,0,0,0,0,0,0
3480,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3481,0,0,0,0,0,0,0,0,0,0,0
3482,1,0,0,0,0,0,0,1,0,0,0
3483,0,1,0,0,0,0,0,0,0,0,-5
3484,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5
3485,-5,-5,1,0,0,-5,-5,-5,-5,-5,-5
3486,-5,-5,0,-5,0,1,0,0,0,0,0
3487,0,-5,0,0,0,-5,0,0,0,0,0
3488,0,-5,-5,-5,0,-5,-5,-5,-5,-5,-5
3489,-5,1,-5,-5,-5,1,0,0,0,0,0
3490,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3491,1,0,0,0,-5,0,0,0,0,1,-5
3492,0,1,0,0,0,0,1,1,1,0,1
3493,0,0,0,0,0,0,1,0,0,0,0
3494,0,0,0,1,0,1,0,0,0,0,0
3495,0,0,0,0,0,0,0,0,0,0,0
3496,0,0,0,0,0,0,0,1,0,0,0
3497,0,0,0,1,0,0,0,1,0,0,0
3498,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3499,0,1,0,-5,0,0,-5,-5,-5,-5,0
3500,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3501,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3502,1,0,0,1,0,0,0,0,0,0,0
3503,0,0,0,0,-5,-5,-5,-5,-5,-5,-5
3504,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3505,0,0,1,1,0,0,0,-5,0,0,0
3506,0,0,0,0,0,0,0,0,0,0,0
3507,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3508,-5,1,0,0,0,0,0,1,0,0,0
3509,0,0,0,0,0,0,0,0,0,0,0
3510,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3511,1,0,0,1,0,0,0,-5,-5,-5,-5
3512,0,0,0,0,1,0,0,0,0,0,0
3513,0,1,0,1,0,1,0,0,1,0,0
3514,0,-5,-5,1,0,0,0,1,1,1,0
3515,0,1,0,0,0,0,0,0,0,0,0
3516,0,0,1,0,0,0,0,0,0,0,0
3517,0,1,-5,-5,-5,-5,-5,-5,-5,-5,0
3518,-5,1,0,-5,0,0,-5,-5,-5,-5,-5
3519,0,1,-5,-5,1,0,0,0,0,-5,1
3520,0,0,-5,-5,-5,-5,1,0,0,0,-5
3521,1,0,1,0,1,1,1,0,0,1,1
3522,1,0,0,1,0,0,0,0,1,1,0
3523,0,1,0,0,0,0,0,0,0,0,-5
3524,-5,0,1,0,0,0,0,0,0,0,0
3525,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3526,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3527,0,0,0,0,0,0,0,0,-5,1,0
3528,-5,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
3529,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3530,0,0,0,0,0,0,0,0,1,0,0
3531,0,0,0,0,0,0,0,1,1,0,0
3532,0,0,0,0,0,0,0,0,0,0,0
3533,0,0,0,0,0,0,0,0,0,-5,-5
3534,1,1,-5,-5,1,0,-5,0,-5,0,1
3535,0,0,0,0,-5,0,0,-5,-5,-5,-5
3536,1,0,0,1,-5,-5,-5,-5,-5,-5,-5
3537,0,0,0,0,0,0,0,0,0,0,1
3538,0,1,1,0,0,0,0,0,0,0,0
3539,1,1,0,1,1,1,1,0,1,1,1
3540,1,1,1,1,1,1,0,1,1,0,1
3541,1,1,-5,-5,-5,1,-5,-5,-5,1,1
3542,-5,-5,-5,-5,-5,-5,0,0,0,0,0
3543,1,1,1,0,1,1,1,1,1,-5,-5
3544,1,0,1,0,0,1,1,1,0,0,0
3545,0,0,0,0,0,0,0,0,0,0,0
3546,0,0,0,0,0,0,1,0,0,0,0
3547,1,0,0,1,0,0,0,-5,-5,-5,-5
3548,0,1,1,1,1,1,0,1,1,1,1
3549,1,1,1,1,0,0,0,0,0,0,0
3550,0,0,0,1,1,0,0,0,0,1,0
3551,1,1,0,0,0,0,0,0,0,0,0
3552,0,0,0,0,0,0,0,0,0,0,0
3553,0,0,0,0,0,0,0,1,0,0,0
3554,0,0,0,0,0,0,0,0,0,0,0
3555,0,0,0,0,0,0,0,0,0,0,0
3556,1,0,1,0,0,0,0,0,0,0,0
3557,0,0,0,0,0,0,0,0,-5,0,-5
3558,0,0,0,0,0,0,0,0,0,0,0
3559,1,1,0,1,1,0,0,0,0,0,0
3560,0,0,0,0,0,0,0,0,0,0,0
3561,1,1,0,0,0,0,0,0,0,0,0
3562,0,0,0,1,1,0,1,1,-5,-5,-5
3563,0,0,0,0,0,0,0,0,0,0,0
3564,0,1,0,0,0,0,0,0,0,0,0
3565,0,0,0,0,-5,-5,-5,-5,-5,-5,-5
3566,-5,-5,-5,1,0,0,0,0,0,0,0
3567,0,0,0,1,0,0,0,0,0,0,0
3568,-5,-5,-5,-5,-5,1,0,0,0,1,0
3569,0,0,0,0,0,0,0,0,0,0,0
3570,0,0,0,0,0,0,0,0,0,0,0
3571,0,0,0,0,0,0,-5,0,-5,-5,-5
3572,0,0,0,0,0,-5,-5,-5,-5,-5,-5
3573,0,0,0,0,0,0,0,0,0,0,0
3574,0,0,0,0,0,0,0,0,0,0,0
3575,0,0,0,0,0,0,0,0,0,0,0
3576,0,0,0,0,0,0,0,0,0,0,0
3577,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3578,-5,-5,-5,-5,-5,1,0,0,0,1,0
3579,-5,-5,-5,0,0,0,0,0,0,0,0
3580,0,0,0,0,0,0,0,0,0,0,0
3581,0,0,1,0,0,0,1,0,0,0,0
3582,0,0,0,1,0,0,0,0,0,0,0
3583,1,1,0,0,0,0,0,0,0,0,0
3584,0,0,0,0,0,0,0,0,0,0,0
3585,0,0,0,0,0,-5,-5,-5,-5,-5,-5
3586,0,0,0,0,0,0,0,0,0,0,0
3587,0,0,0,0,0,0,0,0,0,0,0
3588,0,1,0,0,0,0,0,0,0,0,1
3589,0,0,0,0,0,0,0,0,0,0,0
3590,-5,-5,-5,-5,1,0,0,0,0,0,0
3591,1,1,1,1,0,0,1,1,0,0,0
3592,0,0,0,0,0,0,0,0,0,0,0
3593,0,0,0,0,0,1,0,0,-5,-5,-5
3594,0,0,0,0,1,0,1,1,1,1,0
3595,1,0,0,0,0,0,0,0,0,0,0
3596,0,0,0,0,0,-5,-5,-5,-5,-5,-5
3597,1,0,0,1,0,1,1,0,0,0,0
3598,0,0,0,0,0,0,0,0,0,0,0
3599,-5,-5,-5,-5,-5,-5,-5,1,0,-5,-5
3600,0,0,0,0,0,-5,-5,-5,-5,-5,-5
3601,0,0,0,0,0,0,0,0,0,0,0
3602,1,0,0,0,0,0,0,0,0,0,1
3603,0,0,0,0,0,0,1,0,0,0,0
3604,0,0,0,0,0,0,0,0,0,0,0
3605,1,0,0,0,0,0,0,0,0,1,0
3606,0,0,0,1,0,1,0,0,1,1,0
3607,1,1,0,1,1,1,-5,-5,-5,-5,-5
3608,0,0,0,1,0,0,0,0,0,0,0
3609,0,0,0,0,0,0,0,0,0,1,0
3610,0,1,0,1,0,0,1,0,0,1,0
3611,0,0,0,0,0,0,0,0,0,0,0
3612,1,1,0,1,0,0,1,-5,1,1,0
3613,0,0,0,0,0,0,0,0,0,0,0
3614,1,0,0,0,1,1,0,0,0,0,0
3615,0,1,0,-5,-5,-5,-5,-5,-5,-5,-5
3616,0,0,0,0,0,1,1,1,-5,-5,-5
3617,0,0,0,0,0,0,0,0,0,0,0
3618,1,1,0,0,0,0,0,0,0,0,0
3619,0,0,0,0,0,0,0,0,0,0,0
3620,0,0,0,0,0,0,0,0,0,0,0
3621,0,-5,-5,-5,0,-5,-5,-5,-5,-5,-5
3622,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3623,0,0,1,0,0,0,0,0,0,0,0
3624,0,0,0,0,0,0,0,0,0,0,0
3625,0,1,0,0,0,0,0,0,0,0,0
3626,0,0,0,0,0,0,0,0,0,1,0
3627,0,0,0,0,0,0,0,0,0,0,0
3628,0,0,0,1,0,0,1,1,1,0,1
3629,0,0,0,0,1,0,0,1,0,0,0
3630,1,1,0,0,0,0,0,0,0,0,0
3631,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3632,1,1,1,1,0,1,1,0,0,0,0
3633,0,0,0,0,0,0,0,0,0,0,0
3634,1,0,1,1,1,0,1,1,0,0,-5
3635,1,0,1,0,0,0,0,1,0,0,0
3636,0,0,0,-5,0,0,0,0,-5,-5,-5
3637,0,0,0,0,0,1,0,0,0,0,0
3638,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5
3639,1,1,1,0,0,1,0,0,0,0,0
3640,0,1,0,0,0,1,0,0,0,1,0
3641,0,0,0,0,0,0,-5,0,-5,-5,-5
3642,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3643,0,0,0,0,0,0,0,0,0,0,-5
3644,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3645,-5,-5,0,-5,-5,-5,-5,-5,-5,-5,-5
3646,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3647,0,1,1,1,1,0,1,0,0,0,0
3648,0,0,0,0,0,0,0,0,0,0,0
3649,0,0,0,1,0,0,0,1,-5,1,1
3650,0,1,0,0,0,0,0,0,0,0,0
3651,0,0,0,0,0,0,0,0,0,0,0
3652,-5,0,0,1,1,0,1,1,0,0,0
3653,1,1,0,1,0,1,-5,-5,1,0,-5
3654,0,0,0,0,1,1,0,1,0,0,0
3655,0,0,0,0,0,1,0,0,0,0,0
3656,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3657,0,0,1,1,0,1,1,0,0,0,0
3658,0,0,0,0,0,0,0,0,0,0,0
3659,0,0,1,0,1,1,1,1,0,0,0
3660,0,-5,0,1,0,0,0,0,0,0,0
3661,1,1,0,0,0,0,0,0,0,0,0
3662,1,1,1,1,0,1,1,0,0,0,0
3663,0,1,0,0,0,-5,-5,-5,-5,-5,-5
3664,1,1,1,0,-5,-5,-5,-5,-5,-5,-5
3665,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3666,0,0,0,0,0,0,-5,-5,-5,0,-5
3667,0,0,-5,1,0,0,0,0,-5,-5,-5
3668,0,0,0,0,0,0,1,1,1,0,0
3669,0,0,0,0,0,-5,-5,-5,-5,-5,-5
3670,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3671,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3672,0,1,0,0,-5,0,-5,-5,-5,-5,-5
3673,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3674,-5,0,0,-5,-5,-5,-5,-5,-5,-5,-5
3675,0,0,1,0,0,0,0,0,0,0,0
3676,1,0,1,0,0,0,0,0,-5,1,-5
3677,0,0,0,0,0,0,0,0,0,0,0
3678,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3679,0,1,0,0,0,0,0,0,0,0,1
3680,1,0,0,0,0,0,0,0,0,0,0
3681,0,1,0,0,0,0,1,0,0,1,1
3682,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3683,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3684,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3685,0,1,0,0,0,0,0,0,0,0,0
3686,0,0,1,1,1,0,0,0,0,0,0
3687,0,0,0,0,0,0,0,0,0,0,0
3688,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3689,0,0,0,0,0,0,0,0,1,0,1
3690,0,0,0,0,0,0,0,0,0,-5,1
3691,1,0,0,0,1,0,0,1,0,-5,-5
3692,0,1,0,-5,1,0,1,1,1,0,1
3693,1,1,1,1,1,1,1,1,1,0,0
3694,1,0,0,0,0,0,0,0,0,0,0
3695,0,1,1,0,0,0,0,0,0,1,0
3696,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3697,0,1,0,1,0,0,0,0,0,0,0
3698,0,-5,-5,-5,-5,-5,-5,-5,-5,1,-5
3699,0,1,0,0,0,0,0,1,0,0,0
3700,0,0,1,0,1,1,1,0,0,0,0
3701,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3702,1,1,0,-5,0,0,0,0,0,0,0
3703,1,1,1,1,0,0,0,0,0,0,0
3704,1,1,1,1,1,1,1,1,1,0,0
3705,0,0,1,0,0,0,0,0,0,0,1
3706,0,1,1,1,0,0,0,0,1,0,1
3707,0,0,0,0,0,0,0,0,0,1,0
3708,0,0,1,1,0,0,0,0,1,0,1
3709,1,0,0,0,0,0,0,0,0,0,0
3710,0,0,1,1,0,0,0,0,0,0,0
3711,0,0,0,-5,-5,-5,-5,-5,0,0,-5
3712,0,0,0,0,0,0,0,0,0,0,0
3713,0,0,0,0,0,0,0,1,0,0,-5
3714,0,0,0,0,0,0,-5,0,0,0,0
3715,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3716,-5,-5,0,0,0,0,1,-5,-5,-5,-5
3717,-5,-5,1,-5,-5,1,0,0,1,1,1
3718,-5,0,0,0,0,0,0,0,0,0,1
3719,0,0,0,0,0,0,0,0,0,0,0
3720,1,-5,-5,1,-5,-5,-5,-5,-5,-5,-5
3721,0,0,1,1,0,1,0,0,0,0,0
3722,0,1,1,1,0,1,0,0,0,0,0
3723,-5,1,1,1,1,1,0,0,0,0,0
3724,1,0,0,1,0,0,1,0,1,-5,1
3725,0,0,0,0,0,0,0,0,0,0,0
3726,0,0,0,0,0,0,0,0,0,0,1
3727,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3728,1,1,1,1,1,-5,-5,-5,-5,-5,-5
3729,1,1,1,0,1,1,1,0,1,1,1
3730,0,0,0,0,0,0,0,0,0,0,0
3731,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3732,-5,0,1,0,0,0,0,0,0,0,0
3733,0,0,1,0,0,0,0,-5,1,-5,-5
3734,0,0,0,0,0,0,0,0,0,0,0
3735,1,0,0,1,0,0,-5,-5,0,1,1
3736,1,0,0,0,0,0,0,0,-5,0,0
3737,1,1,0,0,0,0,0,0,0,0,0
3738,1,0,0,0,0,1,1,1,0,0,0
3739,1,0,0,0,0,0,0,0,0,0,0
3740,0,0,0,0,0,0,1,0,0,0,0
3741,0,0,1,0,0,0,0,0,0,0,0
3742,0,0,0,0,0,0,0,0,0,0,0
3743,1,0,0,-5,-5,-5,-5,-5,-5,-5,-5
3744,0,0,0,0,0,0,0,0,0,0,0
3745,0,0,0,0,0,0,0,0,0,0,0
3746,1,0,0,0,0,0,-5,0,-5,-5,-5
3747,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3748,1,0,0,-5,-5,-5,1,0,0,0,-5
3749,0,0,0,0,1,0,0,0,0,0,0
3750,-5,0,0,-5,-5,-5,-5,-5,-5,-5,-5
3751,0,0,0,0,0,0,0,0,0,0,0
3752,0,0,0,-5,0,1,0,-5,0,-5,-5
3753,0,0,0,1,0,0,0,0,0,0,0
3754,1,0,0,0,0,0,0,1,0,1,1
3755,0,1,0,0,1,0,0,0,1,0,0
3756,1,0,1,1,1,-5,-5,-5,-5,-5,-5
3757,1,0,0,0,0,0,0,0,0,0,0
3758,-5,-5,-5,0,0,0,-5,-5,-5,-5,-5
3759,-5,-5,-5,-5,1,1,0,1,0,0,0
3760,-5,0,1,0,0,0,0,0,0,-5,-5
3761,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3762,0,0,-5,-5,-5,0,-5,-5,0,0,0
3763,-5,-5,1,1,1,0,0,0,0,1,-5
3764,0,1,0,0,0,0,0,0,0,0,0
3765,1,0,0,0,0,0,0,1,0,0,0
3766,1,0,1,0,0,1,0,1,0,0,0
3767,0,0,0,0,0,0,0,0,0,0,0
3768,0,0,0,0,0,0,0,0,0,0,1
3769,0,1,1,1,0,0,0,0,0,0,0
3770,0,0,0,0,0,0,0,0,0,0,0
3771,1,0,0,1,0,0,0,0,0,0,0
3772,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3773,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3774,1,0,0,0,0,0,0,0,0,0,0
3775,1,0,0,1,0,0,1,0,0,0,0
3776,1,1,0,0,0,0,0,0,0,0,0
3777,0,1,0,0,0,0,0,1,-5,1,0
3778,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3779,0,0,0,0,0,0,0,0,0,0,0
3780,1,1,0,0,0,0,1,0,0,0,0
3781,-5,0,0,0,0,0,0,0,0,0,0
3782,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3783,0,0,0,0,0,0,0,0,0,0,0
3784,0,0,0,0,0,0,1,1,0,0,0
3785,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3786,0,0,0,0,0,0,1,1,0,0,0
3787,0,0,0,0,0,0,1,0,1,0,0
3788,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3789,-5,-5,-5,1,0,0,0,0,0,-5,-5
3790,0,0,0,0,0,0,0,0,0,0,0
3791,0,0,0,0,1,1,0,1,1,1,0
3792,0,1,0,0,0,0,0,0,0,0,0
3793,0,0,0,0,0,0,0,0,0,0,0
3794,0,0,0,0,0,0,0,0,0,0,0
3795,1,0,0,1,0,0,1,-5,-5,-5,-5
3796,1,1,0,0,0,0,0,0,0,0,0
3797,1,0,0,0,0,1,0,0,1,0,0
3798,0,0,0,0,0,0,0,1,0,1,1
3799,0,0,0,0,0,0,0,0,1,0,0
3800,1,0,0,0,0,0,0,0,0,0,1
3801,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,0
3802,0,1,1,0,0,0,0,1,-5,-5,-5
3803,1,1,0,1,1,0,0,1,1,1,1
3804,0,0,0,0,0,0,0,0,0,0,0
3805,1,0,0,0,0,0,0,0,0,0,0
3806,1,0,0,1,0,0,0,0,0,0,0
3807,1,1,1,0,1,0,0,0,-5,1,0
3808,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3809,0,0,0,1,0,0,0,0,0,0,0
3810,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3811,1,0,0,0,0,0,0,0,0,1,1
3812,1,0,0,0,0,0,0,0,0,0,0
3813,1,0,0,0,0,0,0,1,0,0,0
3814,0,0,0,0,0,0,0,0,0,0,1
3815,0,0,0,0,0,0,0,0,0,0,0
3816,0,1,0,0,0,0,0,0,0,0,0
3817,0,1,0,0,0,0,0,0,0,0,0
3818,-5,-5,-5,-5,-5,-5,1,0,0,0,0
3819,1,0,0,0,0,0,0,0,0,0,0
3820,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3821,0,0,0,1,1,1,1,1,0,1,1
3822,0,0,0,1,0,-5,1,1,0,1,0
3823,0,0,0,1,1,0,0,1,0,0,0
3824,0,0,-5,0,1,0,0,-5,-5,1,0
3825,0,1,0,0,0,1,0,1,1,1,0
3826,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3827,1,1,1,0,0,1,1,1,1,1,1
3828,1,1,1,1,1,1,0,1,0,0,0
3829,1,1,0,0,0,0,0,0,0,0,0
3830,0,0,0,1,0,-5,1,0,1,0,0
3831,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3832,1,0,0,-5,1,-5,-5,-5,-5,-5,-5
3833,0,0,0,0,1,1,0,0,0,0,0
3834,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3835,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3836,1,0,0,0,0,1,0,0,0,0,1
3837,0,0,0,0,0,1,0,0,0,0,0
3838,1,1,1,0,0,-5,0,0,0,0,0
3839,0,0,0,0,0,0,0,0,-5,-5,-5
3840,-5,-5,1,1,1,1,1,0,0,0,0
3841,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3842,0,0,0,0,0,0,0,0,0,0,0
3843,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
3844,0,0,1,0,0,0,1,0,1,-5,-5
3845,1,0,0,0,0,0,0,0,-5,-5,-5
3846,0,0,0,0,0,0,-5,-5,-5,-5,-5
3847,0,0,1,0,0,0,0,0,0,0,0
3848,0,0,0,0,1,1,1,1,0,0,1
3849,-5,0,0,-5,-5,0,0,0,0,0,1
3850,0,0,0,0,0,0,0,0,0,0,0
3851,0,1,0,0,0,0,1,1,0,0,0
3852,0,0,0,0,0,0,0,0,0,0,0
3853,0,1,0,0,0,1,0,0,0,0,1
3854,0,-5,0,1,0,0,0,0,0,0,0
3855,0,0,0,0,0,0,1,0,0,0,0
3856,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3857,0,0,0,0,0,-5,-5,-5,-5,-5,-5
3858,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3859,1,0,0,0,-5,0,0,1,0,0,0
3860,0,0,0,0,0,0,0,1,0,0,0
3861,0,0,0,0,0,0,0,0,0,0,1
3862,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3863,0,0,1,0,0,0,0,1,0,0,1
3864,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3865,0,1,0,0,0,0,0,0,0,0,0
3866,0,0,0,0,0,0,0,0,0,0,0
3867,0,0,0,0,0,0,0,0,0,0,0
3868,-5,-5,-5,1,0,0,-5,-5,-5,-5,-5
