"CASEID","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3"
2709,-4,-4,-4,-4,-4,-4,-4,-4
2710,-4,-4,0,-4,-4,1,-4,0
2711,-4,-4,-4,-4,-4,-4,-5,-5
2712,-5,-5,-4,-4,-4,-4,-5,-5
2713,1,-4,-4,-4,-4,-4,-4,-4
2714,-4,-4,0,-4,-4,-4,-4,-4
2715,-5,-5,-5,-5,-5,-5,-5,-5
2716,1,-4,-4,-4,-5,0,1,1
2717,-4,-4,-4,-4,-4,-4,-4,0
2718,-4,-4,-4,0,-4,-4,-5,0
2719,-4,-4,-4,-4,0,-4,-4,-4
2720,-4,-4,-4,0,-4,-4,0,-4
2721,-4,-4,0,-4,1,-4,-4,-4
2722,0,1,0,-4,-4,-4,-4,-4
2723,-4,1,-4,-4,-4,-4,-4,-4
2724,-4,-4,0,-4,-4,-4,-4,-4
2725,-4,1,1,-4,1,-4,1,-4
2726,0,-4,-4,-4,-4,-4,-4,-5
2727,-4,-4,-5,-4,1,-5,-5,-5
2728,-4,-4,-4,1,-4,-4,-4,-4
2729,0,-4,0,-4,-4,-4,0,-4
2730,-4,0,0,1,0,0,0,-4
2731,-4,-4,-4,-4,-4,1,-4,0
2732,-4,-4,-4,-4,-4,-4,-4,-4
2733,-4,0,-4,-4,-4,1,0,-4
2734,-4,-4,-4,-4,-4,-4,-4,-4
2735,-4,-4,1,-4,-4,-4,-4,-4
2736,0,1,-4,-4,-4,-4,-4,-5
2737,-4,1,-4,-4,-4,-4,1,-4
2738,-4,-4,-4,-4,-4,-4,-4,-4
2739,-4,0,-4,0,0,-4,-4,-4
2740,-4,-4,-4,-4,1,-4,-4,-4
2741,-4,-4,-5,-5,-4,-4,-4,-4
2742,-4,-4,-5,-5,-4,-4,-4,-4
2743,-4,0,-4,-4,0,0,-4,0
2744,-4,0,-4,-4,-4,0,-4,-4
2745,-4,-4,-4,-4,-4,-4,-4,-4
2746,-4,0,-4,-4,-4,-4,-4,-4
2747,-4,-4,-4,-4,-4,-4,-4,1
2748,-4,-4,-4,-4,-4,-4,-4,-4
2749,-5,-5,-5,-5,-5,-5,-4,-4
2750,-4,-4,1,-4,1,-4,-4,-4
2751,-5,-5,-5,-5,-5,-5,-5,-5
2752,-4,-4,-4,-4,-4,-4,-4,-4
2753,-4,-4,-4,-4,-4,-4,-4,-4
2754,-5,-5,-5,-5,-5,-5,-5,-5
2755,-4,-4,-4,-4,-4,-4,-4,-4
2756,-5,-5,-5,-5,-5,-5,-5,-5
2757,-4,-5,1,-5,-5,-5,-5,-5
2758,0,0,-5,-5,0,-4,-4,-4
2759,-4,-4,-4,0,1,0,0,-4
2760,0,-4,-4,-4,-4,-4,-4,-4
2761,-4,-4,-4,-4,-4,-4,0,-4
2762,-4,-4,-4,-4,-4,-4,-4,-4
2763,-5,-5,-5,-5,-5,-5,-5,-5
2764,0,1,-4,-4,-4,-4,-5,-5
2765,-4,-4,-4,-4,0,-4,-4,-4
2766,1,1,1,-4,0,-4,0,-4
2767,-4,-4,-4,-4,-4,-4,-4,-4
2768,-4,-4,-5,-4,-4,-4,-4,-4
2769,0,0,-4,0,-4,-4,-4,-4
2770,0,0,-4,-4,-4,-4,-4,-4
2771,-4,0,-4,-4,-4,-4,-4,-4
2772,-4,-4,-4,-4,-4,-4,-4,-4
2773,-4,-4,1,-4,-4,-4,-4,-4
2774,-4,-4,-4,-4,-4,-4,-4,-4
2775,-4,-4,-4,-4,-4,-4,-4,-4
2776,-4,-4,-4,-4,-4,-4,-4,-4
2777,-4,-4,-4,0,1,0,1,1
2778,-4,1,-4,0,0,-4,-4,-4
2779,-4,-4,-4,-5,-4,-4,-4,-4
2780,-4,-4,-4,-4,-4,-4,-4,-4
2781,-4,-4,1,-4,-4,-4,1,-4
2782,-4,-4,-5,-5,-5,-5,-5,-5
2783,-4,-4,-4,-4,-4,-4,-5,-4
2784,-4,-4,-4,-4,-4,-4,-4,1
2785,-4,-4,-4,-4,-4,-4,-5,-5
2786,1,-4,-4,-5,-4,-5,-5,-5
2787,-4,-4,0,-5,-5,-5,-5,-5
2788,-5,-5,-5,-5,-5,-5,-5,-5
2789,-5,-5,-5,-5,-5,-5,-5,-5
2790,1,-5,-5,-5,1,-5,-4,-4
2791,-4,-4,-4,-5,-4,-5,-4,-5
2792,-4,-4,-4,-4,-4,-4,-4,-4
2793,-4,-5,-5,-5,-5,-5,-5,-5
2794,0,0,1,0,-4,-4,-5,-5
2795,0,0,0,0,0,0,0,-4
2796,-5,-5,-5,-5,-5,-5,-5,-5
2797,-4,-4,-4,-4,-4,-4,-4,-4
2798,-4,-4,-4,-4,0,-4,0,-4
2799,-5,-5,-5,-5,-5,-5,-5,-5
2800,-4,-4,-4,-4,-4,-5,-5,-5
2801,-4,-4,-4,-4,-4,-4,-4,-4
2802,-4,-4,1,1,0,-4,-4,-4
2803,-4,-4,-4,-4,-4,-4,-4,-4
2804,0,-4,-4,-4,-4,-4,-4,-4
2805,1,1,-5,1,0,-4,1,-4
2806,-4,-4,-4,0,-4,-4,-4,-4
2807,-5,-4,-4,-4,0,-4,0,-4
2808,-4,-4,-4,-4,-4,-4,-4,-4
2809,-4,-4,-4,-4,-4,-4,-4,-4
2810,-4,-4,-4,-4,-4,-4,-4,-4
2811,-4,-4,-4,-4,-4,-4,-4,-4
2812,-5,-5,-5,-5,-5,-5,-5,-5
2813,-4,-4,-4,-4,-4,-4,-4,-4
2814,-4,-4,-4,0,-4,1,-5,-5
2815,-4,-4,-4,-4,-4,-4,-4,-4
2816,-4,-4,-4,-4,-4,-4,0,-4
2817,1,0,1,0,-4,-5,1,-5
2818,-4,-4,-4,1,1,0,-4,-4
2819,-5,-5,-4,-4,-4,-4,-4,-4
2820,1,-4,-5,-4,-5,-5,-5,-5
2821,-5,-5,1,-4,-4,-5,-5,-5
2822,-5,-5,-5,-5,-5,-5,-5,-5
2823,-4,0,-5,1,-4,-4,-4,-5
2824,-5,-5,-5,-5,-5,-5,-5,-5
2825,0,-5,-5,-5,-5,-5,-5,-5
2826,1,0,-4,-4,-5,-5,-5,-5
2827,-5,-5,-5,-5,-5,-5,-5,-5
2828,1,1,1,-4,-4,0,0,1
2829,0,1,-4,1,-4,-4,-4,-4
2830,0,-4,-4,0,-4,-5,-5,-5
2831,-4,-4,-4,-4,-4,1,-4,-4
2832,-4,-4,-5,-4,-4,-4,-4,-4
2833,-4,-4,-5,-5,-5,-5,-5,-5
2834,-4,0,-5,-5,-5,-5,-5,-5
2835,-5,-5,-5,-5,-5,-5,-5,-5
2836,0,-5,-5,-5,-5,-5,-5,-5
2837,0,-4,0,-5,-5,-5,-5,-5
2838,1,1,-4,-4,-4,-4,-5,-5
2839,1,0,-4,-4,-4,-4,-4,-4
2840,-4,-4,-4,-4,-4,-4,-4,-4
2841,-4,0,-4,-4,-4,-4,-4,-4
2842,1,0,-4,-4,-4,-4,-4,-4
2843,0,-5,-5,-5,-5,-5,-5,-5
2844,-5,-5,-5,-5,-5,-5,-5,-5
2845,0,-4,-4,-4,0,0,-5,-5
2846,-4,-5,-5,-5,-5,-5,-5,-5
2847,0,0,-4,-4,-4,-4,-5,-5
2848,-4,-4,-4,-4,-4,-4,-4,-4
2849,-4,-4,-4,-4,-4,-4,-4,-4
2850,-4,-4,-4,-4,-4,-4,-4,-4
2851,-4,0,-4,-4,-4,-4,-4,-4
2852,-4,-4,-4,-4,-4,-4,0,-4
2853,-4,-5,-5,-5,-4,-5,-5,-5
2854,0,-4,-4,-4,-4,-4,-5,-5
2855,-4,0,-4,-4,1,0,-4,1
2856,-4,-4,-4,0,0,1,-4,-4
2857,-5,-5,-5,-5,-5,-5,-5,-5
2858,-4,-5,-4,1,-4,-4,-4,-4
2859,-5,-5,-5,-5,-5,-5,-5,-5
2860,0,-4,-5,-5,-5,-5,-5,-5
2861,-4,-4,-4,-4,-4,-4,-4,-4
2862,-5,-5,-5,-5,-5,-5,-5,-5
2863,-4,-4,-4,0,-4,-4,-5,-5
2864,-4,0,-4,-4,-4,-4,-4,-4
2865,1,-4,-4,-4,-4,-5,0,-4
2866,-4,0,-4,-4,-4,-4,0,-5
2867,-4,-4,0,-4,-4,-4,-4,-4
2868,-4,-4,0,-4,-4,-4,-4,-4
2869,-5,-5,-5,-5,-5,-5,-5,-5
2870,-4,-4,0,-4,-4,-4,0,-4
2871,-4,-4,-4,-4,-4,-4,-4,-4
2872,-4,-4,-4,-4,0,-4,-5,-5
2873,-4,-4,1,-4,-4,-4,-4,-4
2874,0,-4,0,0,-4,-4,0,-4
2875,-5,-5,-5,-5,-5,-5,-5,-5
2876,1,-5,0,-4,-4,-4,-4,-4
2877,0,0,-4,-4,-4,-5,-4,-4
2878,-4,0,0,0,1,-4,-4,-4
2879,-5,1,0,-4,-4,-4,-4,-5
2880,-4,0,-5,-5,0,-4,-4,-5
2881,-4,-5,-4,1,-5,-5,-5,-4
2882,-5,-5,-5,-5,-4,-4,0,-4
2883,0,1,-4,-4,-5,-4,-5,-4
2884,-5,1,-4,-4,-4,-4,0,-4
2885,0,-4,-4,-4,-4,-4,-4,-4
2886,1,-5,-5,0,0,0,-4,-4
2887,-4,-4,-4,-5,-5,-5,-5,-5
2888,-5,-5,-5,-5,-5,-5,-5,-5
2889,-4,-4,-4,-4,-4,-4,-4,-4
2890,0,-5,-5,-5,-5,-5,-5,-5
2891,-5,-5,-5,-5,-5,-5,-5,-5
2892,-4,1,-4,-4,-4,-4,-4,-4
2893,-4,-4,-4,-4,-4,-4,-4,-4
2894,-4,-4,-4,-4,-4,-4,-4,-4
2895,-4,-4,0,0,-4,-4,-4,-4
2896,-4,-4,-4,-4,-4,-4,-4,-4
2897,-5,-5,-5,-5,-5,-5,-5,-5
2898,-5,-5,-5,-5,-5,-5,-5,-5
2899,-4,1,-4,-4,-4,1,1,-4
2900,-4,1,-4,-4,-4,-4,-5,-5
2901,-5,-5,-5,-5,-5,-5,-5,-5
2902,-4,-4,-4,-4,-4,-4,-4,-4
2903,-5,-5,0,-5,-4,-4,-4,-5
2904,-4,-4,-4,-4,-4,-4,-4,-4
2905,-5,-5,-5,-5,-4,-4,-4,1
2906,-5,-5,-5,1,1,-4,-4,1
2907,1,-4,0,-5,-5,-5,-5,-4
2908,-4,-4,-4,-4,-4,-4,-4,0
2909,-4,-4,1,-4,-4,1,-4,-4
2910,-4,-4,-4,-4,0,-4,-4,-4
2911,1,1,1,0,-4,-4,1,-4
2912,-5,1,0,0,0,0,-4,-4
2913,-5,-5,0,1,-4,-5,-5,-5
2914,-4,-4,-5,1,-4,-4,0,-4
2915,1,-4,0,-4,-4,-4,-4,-4
2916,-4,-5,-5,-5,-5,0,-5,-4
2917,-5,-5,-5,-5,-5,1,0,0
2918,-4,-4,-4,-4,-4,-4,1,-4
2919,-4,-4,-4,-4,-4,-4,-4,-4
2920,-4,-4,-4,-4,-4,-4,-4,-4
2921,0,-4,0,-4,0,0,0,-4
2922,-4,-4,-5,-5,-5,-5,-5,-5
2923,-4,0,-4,0,-4,-4,-4,-5
2924,-5,-5,-5,-5,-5,-5,-5,-5
2925,-5,-5,-5,-5,-5,-5,-5,-5
2926,1,-5,-5,-5,-5,-5,-5,-5
2927,-5,-5,-5,-5,-5,-5,-5,-5
2928,-4,-4,-4,-4,-4,-4,-4,-4
2929,1,-4,-4,1,0,-4,-4,-4
2930,-4,0,-4,0,-4,1,-4,1
2931,0,1,-5,-4,-5,-5,-5,-5
2932,1,-4,-5,-5,-5,-5,-5,-5
2933,0,-4,-4,-4,-4,-4,-4,-4
2934,-5,-4,-5,-5,-5,-5,-4,-5
2935,-5,-5,-5,-5,-5,-5,-5,-5
2936,-4,0,-4,-4,0,-4,-4,-4
2937,-5,-5,-5,-5,-5,-5,-5,-5
2938,-4,-4,-4,-4,-4,-5,-4,-5
2939,-4,-4,-4,-4,-4,-4,-4,-4
2940,-4,-4,-4,-4,0,-4,-4,-4
2941,1,-4,-4,-4,-4,-4,-4,-4
2942,-4,-4,-4,-4,-4,-4,-4,-4
2943,-5,-4,-4,-4,-5,-5,-5,-5
2944,0,-4,0,-4,-4,-4,-4,-4
2945,0,-4,-4,-4,0,-4,0,0
2946,-4,-4,-4,-4,-4,-4,-4,-4
2947,-5,-5,-5,-5,-5,-5,-5,-5
2948,-4,-4,-4,-4,-4,-4,-4,0
2949,0,0,-4,-4,-4,-4,-4,-4
2950,-4,0,-4,-4,-4,-4,-4,-4
2951,-5,0,-4,-4,0,-4,-4,-4
2952,-4,0,0,-4,-4,-4,-4,-4
2953,-4,-4,-4,1,-4,1,0,-4
2954,-5,-5,-5,-5,-5,-5,-5,-5
2955,-4,-4,-4,-4,-4,-4,-4,-4
2956,-4,-4,-4,-5,-5,-5,-5,-5
2957,-4,-4,1,-4,-4,-4,-4,-5
2958,-4,1,1,-4,0,1,-4,-4
2959,-4,-4,-4,-4,-4,-4,-4,-4
2960,-5,-4,-4,0,0,0,-4,-4
2961,-4,-4,-4,-4,-4,-4,-4,-4
2962,0,-4,0,-4,-4,-4,-4,-4
2963,1,1,-4,-4,1,1,1,-4
2964,-4,0,-4,-4,-4,-4,-4,-4
2965,-4,-4,-5,-5,-4,1,-4,-4
2966,-5,-5,-5,-5,-5,-5,-5,-5
2967,-5,-5,-5,-5,-5,-5,-5,-5
2968,-4,-4,-4,-4,-4,-4,-4,-4
2969,-5,-5,-5,-5,-5,1,-5,-5
2970,-4,-4,-4,-4,-4,-4,-4,-4
2971,-4,-4,-4,-4,-4,-4,-4,-4
2972,-5,-5,-5,-5,-5,-5,-5,-5
2973,-5,0,-4,1,1,0,0,0
2974,0,-4,-4,-4,-4,-4,-4,-4
2975,0,-4,-4,-4,-4,-4,-4,0
2976,-4,-4,0,0,-4,0,-4,-4
2977,-4,-4,-4,1,-4,-4,0,1
2978,-4,0,-4,-4,-4,-4,-4,-5
2979,-4,-4,-4,-4,-4,-4,-4,-4
2980,-4,-4,-4,-4,-4,-4,-4,-4
2981,-4,-4,-4,-4,-4,-4,-5,-5
2982,-4,-5,-5,-5,-5,-5,-5,-5
2983,-4,-4,-4,-5,-4,-4,-4,-4
2984,-4,-4,-4,-4,-4,-4,-4,-4
2985,-4,-4,-4,-4,-4,0,-4,-4
2986,-5,-5,-5,-5,-5,-5,-5,-5
2987,-4,-4,-4,1,-4,-4,-4,-4
2988,-4,-5,-4,-4,-4,-4,-4,-4
2989,-4,0,-4,-4,-4,1,-4,-4
2990,-4,-4,-4,-4,-4,-4,-4,-4
2991,-4,-4,-4,-4,-4,-4,-4,-4
2992,-5,-5,-5,-5,-5,-5,-5,-5
2993,-4,1,1,0,1,1,1,-4
2994,-4,-4,-4,-4,-4,-4,-4,-4
2995,-4,-4,-4,-4,-4,0,-4,-4
2996,0,-4,0,-4,-4,-4,1,0
2997,-4,-4,-4,-4,-4,-4,-4,-4
2998,-4,-4,-4,-4,-4,-4,-5,-5
2999,-4,-4,-4,-4,-4,0,-4,-4
3000,-5,-5,-5,-5,-5,-5,-5,-5
3001,-5,-5,-5,-5,-5,-5,-5,-5
3002,-5,1,0,-4,-4,-4,-5,0
3003,-4,-4,-4,-4,-4,-4,-4,-4
3004,1,-4,0,-4,1,0,1,-4
3005,-5,-5,-5,-5,-5,-5,-5,-5
3006,1,-5,-5,-5,-5,-5,-5,-5
3007,-5,-5,-5,-5,-5,-5,-5,-5
3008,-5,-5,-5,-5,-5,-5,-5,-5
3009,-4,0,0,-4,1,-5,-5,-5
3010,-4,1,0,-5,1,-4,0,-4
3011,-4,-4,1,0,-4,-4,-4,-4
3012,-4,-4,-4,-5,-4,-4,-4,-4
3013,-5,-5,-5,1,0,1,0,-5
3014,-4,0,-4,-4,-4,-4,-4,-4
3015,-5,-5,-5,-5,0,-4,-4,-4
3016,0,-4,-4,-4,-4,-4,-4,-4
3017,-4,-4,-4,0,-4,-4,-4,-4
3018,-4,-4,-4,0,-4,-4,-4,-4
3019,-4,-4,0,-4,-4,-4,-4,-4
3020,-4,-4,-4,-4,-4,-4,-4,0
3021,-4,0,-4,-4,-4,-4,-4,-4
3022,1,-4,-5,-5,-5,1,-5,-5
3023,-4,-4,-4,-4,-4,-4,-4,-5
3024,-4,-4,0,-4,-4,-4,-4,-4
3025,-4,-4,-4,-4,0,-4,-4,0
3026,-5,-5,-5,-5,-5,-5,-5,-5
3027,-5,-4,-4,-4,-4,-4,-4,-4
3028,1,1,-4,-4,1,-4,1,0
3029,-5,-5,-5,1,-4,-4,-5,-5
3030,-5,-5,-5,-4,-4,-4,0,0
3031,-5,-5,-5,-5,-5,-5,-5,-5
3032,-4,-5,0,0,-4,-5,-5,-5
3033,-5,-4,-4,-4,-4,-4,-4,-4
3034,-5,-5,-5,-5,-5,-5,-5,-5
3035,-4,-4,-4,-4,-4,-4,-4,-4
3036,-4,-4,-4,-4,-4,-4,-4,-4
3037,0,-4,-4,-4,-4,-4,-4,-4
3038,-5,-5,-5,-5,-5,-5,-5,-5
3039,0,-4,-4,-4,-4,-4,0,-4
3040,-4,-5,-5,-5,-5,-5,-5,-5
3041,1,-4,0,-4,-4,0,1,-4
3042,-4,-4,-4,-4,-4,-4,-4,-4
3043,-5,-5,-4,-4,-4,-4,-4,-4
3044,-5,-5,-5,-5,0,-5,-5,-5
3045,0,-4,0,-4,0,0,0,-4
3046,1,-4,-4,-4,-4,-4,-4,-5
3047,-5,-4,1,-4,-4,-4,-4,-4
3048,-4,-5,-5,-5,-5,-5,-5,-5
3049,0,0,0,0,-5,-5,-5,-5
3050,0,-5,-4,-4,-4,-4,-5,0
3051,-4,0,-4,-4,-4,-4,0,-4
3052,-5,-5,-4,-5,-4,-4,-4,-4
3053,-5,-5,-5,-5,-5,-5,-5,-5
3054,0,0,-5,0,0,1,1,-4
3055,-4,-4,-4,-4,-4,-4,-4,-4
3056,0,-4,-5,-5,-5,-5,-5,-5
3057,-4,-4,-4,-4,-4,-4,-4,-4
3058,-4,-4,-4,0,-4,-4,0,-4
3059,0,-4,0,0,1,1,1,-4
3060,-4,-4,-4,-4,-4,-4,-4,-4
3061,-4,-4,-4,-4,-4,-4,-4,0
3062,-4,-4,-4,0,-4,-4,-4,1
3063,-4,-4,-4,-4,-4,-4,-4,-4
3064,-5,0,1,1,0,-4,-4,-4
3065,-5,-5,-5,0,0,1,-5,-5
3066,-5,-5,-5,-5,-5,-5,-5,-5
3067,-5,-5,-5,-5,-5,-5,-5,-5
3068,-4,-5,-5,-5,-5,1,1,1
3069,-4,-4,-4,0,-4,-4,-4,-4
3070,-5,-5,-5,-5,-5,1,-5,0
3071,0,-4,-4,-4,-4,-4,-4,-5
3072,-4,0,-4,-4,-4,-4,-4,-4
3073,-4,-4,-4,0,0,0,0,0
3074,-4,-4,-5,-5,-5,-5,-5,-5
3075,-4,-4,0,-4,1,0,0,1
3076,-4,-4,0,-4,-4,-4,-4,-4
3077,-4,0,-4,-4,-4,-4,-4,-4
3078,-5,-5,-5,-5,-5,-5,-5,-5
3079,0,-4,-4,0,1,-4,-4,-5
3080,-4,-4,-4,-4,-4,-4,-4,-5
3081,-4,-5,1,-4,1,-4,-4,1
3082,-5,-5,-4,-4,-4,-4,-4,-4
3083,-4,-5,-5,-5,-5,-5,-4,-4
3084,-4,-4,-4,-4,-4,0,0,-4
3085,-4,-4,0,-4,-4,-4,-4,-4
3086,-5,-5,-5,-5,-5,-5,-5,-5
3087,-4,-4,-5,-5,-4,-4,-5,-5
3088,-4,-4,-5,-5,-4,-4,-4,-4
3089,-4,-4,-4,1,1,-4,-4,-4
3090,-5,-5,0,-4,-4,-4,-4,-4
3091,0,-4,-4,-4,-4,-4,-4,-4
3092,-5,-5,-5,-5,-5,-5,-5,-5
3093,-4,-4,-4,-4,-4,-4,-4,0
3094,0,-4,-4,-4,1,-4,-4,-5
3095,-4,1,1,-4,-4,-4,1,-4
3096,-4,-4,-4,-4,-4,-4,-4,-4
3097,-4,-4,0,-4,-4,-4,-4,0
3098,-4,-4,-4,-4,1,-4,-4,-4
3099,-4,0,-4,0,0,-4,-4,-4
3100,0,-4,-4,-4,-4,-4,-4,-4
3101,-4,-4,1,-4,-4,1,-5,-5
3102,-4,-4,-4,-4,-4,-4,-4,-4
3103,0,0,-4,-4,-4,-4,-4,-4
3104,-4,-4,-4,0,-4,-4,-4,1
3105,-4,-4,-4,-4,-4,-4,-4,-5
3106,1,1,1,0,-4,-4,-4,0
3107,-4,-4,-4,-4,-4,-4,-4,-4
3108,-4,-4,-4,-4,-4,-4,-4,-5
3109,-4,-4,-4,-4,-4,-4,-4,-4
3110,-5,-5,-5,-5,-5,-5,-5,-5
3111,-4,-4,-4,-4,-4,-4,-4,-4
3112,0,-4,-4,0,1,-4,-4,1
3113,-4,-5,0,0,-4,-4,1,-4
3114,-4,-5,0,0,-4,0,-4,-4
3115,-4,-4,-4,1,-4,-4,-4,-4
3116,0,-4,-4,-4,-4,-4,-4,-4
3117,-4,-5,1,-4,-5,-5,-5,-5
3118,-4,-4,-4,-4,-4,-4,-4,-4
3119,0,-4,-4,0,-4,-4,-5,-5
3120,-4,1,1,-4,1,1,-4,-4
3121,-4,-4,-5,-5,-5,-5,-5,-5
3122,-4,-4,-4,-4,-4,-4,-4,-4
3123,0,-5,-4,1,-4,-4,-4,-5
3124,0,1,0,-4,0,-4,-4,-4
3125,-4,-4,-4,0,-4,-4,-4,-4
3126,-5,-5,-5,-5,-5,-5,-5,-5
3127,-4,-4,-4,-4,-4,0,-4,-4
3128,-4,-4,-4,-4,-4,-4,-4,-5
3129,-4,-4,-4,-4,-4,-4,-4,-4
3130,-4,-5,1,-4,-4,-5,-5,-5
3131,-5,-5,-5,-5,-5,-5,-5,-5
3132,-5,-5,-5,-5,-5,-5,-5,-5
3133,-5,-5,-5,-5,-5,-5,-5,-5
3134,0,0,-4,-4,-4,-4,0,0
3135,-5,-5,-5,-5,-5,-5,-5,-5
3136,-5,-5,-5,-5,-5,-5,-5,-5
3137,-4,-4,-4,-4,-4,-4,-4,-4
3138,-4,1,0,-4,-4,-4,0,-4
3139,-4,-4,-4,-5,-5,-5,-5,-5
3140,-4,-4,1,-4,-4,-5,-5,-4
3141,-4,-4,-4,-4,-4,-4,1,-4
3142,-4,1,-4,-4,-4,-4,1,-4
3143,-4,1,-4,-4,-4,-4,-4,-4
3144,-5,-5,-5,-5,-5,-5,-5,-5
3145,-4,-4,-4,-4,-4,-4,-4,-4
3146,0,-4,-4,-4,-4,-4,-4,-4
3147,-5,-5,-5,-5,-5,-5,-5,-5
3148,-5,-5,-5,-5,-5,1,-4,-4
3149,-5,-5,-5,-5,-5,-5,-5,-5
3150,-4,-4,-4,-4,-4,-4,-4,-4
3151,-4,-4,0,-4,-4,1,-4,-4
3152,-4,-4,1,-5,0,-4,-4,-4
3153,0,0,0,-4,-4,1,-4,-4
3154,-4,-4,-4,-4,-4,-4,-5,-4
3155,-4,-4,-4,-4,-4,0,-5,-4
3156,-4,-4,-4,-4,-4,-4,-4,-4
3157,-4,-4,-4,1,-4,-4,-4,-4
3158,-5,-5,-5,-5,-5,-5,-5,-5
3159,-4,1,-4,-4,-4,-4,0,0
3160,-4,-4,-4,-4,-4,-4,-4,-4
3161,-4,-4,0,-4,-4,-4,-4,-4
3162,-4,-4,-4,-4,-4,-4,-4,1
3163,0,-4,-4,-4,-4,-4,-4,-4
3164,-4,-4,-4,-4,-4,-4,-4,-4
3165,0,-4,-4,-4,-4,-4,-4,-4
3166,-4,-4,-4,-4,-4,-4,-4,-4
3167,-5,-5,-5,-5,-5,-4,-4,-4
3168,-4,-4,-4,-4,0,-4,-4,-4
3169,0,-4,-5,-5,-5,-5,-5,-5
3170,0,-4,-5,-4,-4,-4,-4,1
3171,-4,-4,0,0,-4,-4,-4,-4
3172,-4,0,-4,-4,-4,-4,1,-4
3173,-4,-4,-4,-4,-4,-4,1,-4
3174,-4,-4,-4,-5,0,1,0,-4
3175,-4,-4,-4,0,-4,-4,-4,-4
3176,-5,-5,-5,-5,-5,-5,-5,-5
3177,0,-4,-4,0,-4,1,-4,-4
3178,-4,-5,-5,-5,-5,-5,-5,-5
3179,-4,-4,-4,-4,-4,-4,-4,-4
3180,-4,-5,-5,-5,-5,-5,-5,-5
3181,-4,-4,-4,-4,-4,-4,-4,-4
3182,-4,0,-4,-4,-4,0,-4,-4
3183,-5,-5,-5,-5,-5,-5,-5,-5
3184,-5,-5,-5,-5,-5,-5,-5,-5
3185,-5,-5,-5,-5,-5,-5,-5,-5
3186,-4,-4,-5,1,-4,-4,-4,-4
3187,-4,-4,-4,-4,-4,-4,-4,-4
3188,-4,-5,-5,-5,-5,1,-5,1
3189,-5,-5,-5,-5,-5,-5,-5,-5
3190,-4,-5,-5,-5,0,-4,-4,-4
3191,-5,-5,-5,-5,-5,-5,1,-4
3192,0,-4,1,-4,-4,-4,-4,0
3193,-4,-4,-4,-4,-4,-4,-4,-4
3194,1,0,-4,1,-4,0,1,1
3195,-4,-4,-4,-4,-4,-4,-4,-4
3196,-4,-4,-4,0,-4,-4,-4,-4
3197,0,-4,-4,-4,1,-4,0,-4
3198,-4,-4,-4,1,-4,-4,-4,-4
3199,-4,-4,0,-4,-4,-4,-4,-4
3200,-5,-5,-4,-4,-4,-4,-4,-4
3201,-4,1,-4,-4,-4,-4,-4,-4
3202,-4,-4,-5,-5,-5,-5,-5,-5
3203,-4,-4,-4,-4,-4,-4,-4,-4
3204,-4,1,-4,-4,-4,-4,-5,-5
3205,-4,-4,-4,1,-4,-4,-4,-4
3206,-4,-4,-4,0,-4,-4,-4,-4
3207,0,-4,-4,-4,-4,-4,-4,-4
3208,0,-4,-4,-4,-4,-4,-4,-4
3209,-4,-4,-4,-5,-5,-5,-5,-5
3210,-5,-5,-5,-5,-5,-5,-5,-5
3211,-5,-5,-5,-5,-5,-5,-5,-5
3212,-5,-5,-5,-5,-5,-5,-5,-5
3213,-4,-4,-4,-4,-4,-5,-5,-5
3214,0,1,-4,-4,-4,-4,0,-4
3215,0,-4,-4,-4,-4,-4,-4,-5
3216,-4,-4,-4,-4,-4,-4,-4,1
3217,-5,-5,-5,-5,-5,-5,-5,-5
3218,1,-4,-4,1,-4,-4,-4,-4
3219,-4,-4,-4,-4,-4,-4,-4,-4
3220,-5,-5,-5,-5,-5,-5,-5,-5
3221,-5,-5,-5,0,-5,1,-4,1
3222,-5,-5,-5,-5,-5,-5,-5,-5
3223,-4,-5,-5,-5,-5,-5,-5,-5
3224,-4,0,-4,-4,-4,-4,0,-4
3225,-4,0,-4,-4,-4,-4,-4,-4
3226,-5,-5,-5,-5,-5,-5,-5,-5
3227,-4,-4,1,-4,-4,-4,-4,-4
3228,0,1,-4,-4,-4,-4,-4,-4
3229,-4,-4,1,-4,-4,-4,-4,1
3230,-5,0,-4,0,-4,-4,-4,-5
3231,-4,-4,-4,1,-4,-4,-4,-4
3232,0,-4,-4,-4,-4,-4,-4,-4
3233,-5,-5,-5,-5,-5,-5,-5,-5
3234,0,-4,-4,-4,-4,-4,-4,-4
3235,-4,-4,-4,-4,-4,0,0,1
3236,1,0,-4,0,1,0,0,-4
3237,-4,-5,-4,1,-4,-4,-4,-4
3238,-4,-4,1,-4,-4,-4,-4,-4
3239,-4,-4,-4,-4,-4,-5,-5,-4
3240,-4,-4,-4,-4,-4,-4,-4,-4
3241,-5,-5,-5,-5,-5,-5,-5,-5
3242,-4,-4,-4,-4,-4,-4,-4,-4
3243,0,-4,0,-4,-4,-4,-4,-4
3244,-4,-4,-4,-4,-4,-4,-4,-4
3245,-4,-4,-4,0,-4,-4,-4,-4
3246,-4,-4,-4,-4,-4,-4,-4,-4
3247,-4,-4,-4,-4,0,-4,-4,-4
3248,0,0,-4,-4,-4,-4,-4,-4
