"CPUBID","MPUBID","BKGN-20","BKGN-20","BKGN-20","MS-BKGN-20","MS-BKGN-20","MS-BKGN-20","MS-BKGN-20","MS-BKGN-20"
278401,2784,-7,-7,-7,-7,-7,-7,-7,-7
278501,2785,-7,-7,-7,-7,-7,-7,-7,-7
278901,2789,-7,-7,-7,-7,-7,-7,-7,-7
278902,2789,-7,-7,-7,-7,-7,-7,-7,-7
278903,2789,-7,-7,-7,-7,-7,-7,-7,-7
279001,2790,-7,-7,-7,-7,-7,-7,-7,-7
279002,2790,-7,-7,-7,-7,-7,-7,-7,-7
279201,2792,-7,-7,-7,-7,-7,-7,-7,-7
279202,2792,-7,-7,-7,-7,-7,-7,-7,-7
279203,2792,1,-7,-7,-7,-7,-7,-7,-7
279501,2795,-7,-7,-7,-7,-7,-7,-7,-7
279502,2795,-7,-7,-7,-7,-7,-7,-7,-7
279503,2795,-7,-7,-7,-7,-7,-7,-7,-7
279504,2795,-7,-7,-7,-7,-7,-7,-7,-7
279601,2796,-7,-7,-7,-7,-7,-7,-7,-7
279602,2796,-7,-7,-7,-7,-7,-7,-7,-7
279603,2796,-7,-7,-7,-7,-7,-7,-7,-7
279604,2796,-7,-7,-7,-7,-7,-7,-7,-7
280401,2804,1,1,1,-7,-7,-7,-7,-7
280402,2804,1,1,1,1,-7,-7,-7,-7
280801,2808,-7,-7,-7,-7,-7,-7,-7,-7
280802,2808,1,1,1,1,1,-7,-7,-7
280803,2808,-7,-7,1,1,1,1,1,-7
280901,2809,-7,-7,-7,-7,-7,-7,-7,-7
280902,2809,-7,-7,-7,-7,-7,-7,-7,-7
281001,2810,-7,1,1,1,1,1,-7,-7
281401,2814,5,-7,-7,-7,-7,-7,-7,-7
281402,2814,5,8,8,-7,-7,-7,-7,-7
281701,2817,-7,-7,-7,-7,-7,-7,-7,-7
281702,2817,-7,-7,-7,-7,-7,-7,-7,-7
281703,2817,-7,-7,-7,-7,-7,-7,-7,-7
281801,2818,1,-7,-7,-7,-7,-7,-7,-7
281802,2818,1,1,1,-7,-7,-7,-7,-7
281901,2819,-7,-7,-7,-7,-7,-7,-7,-7
281902,2819,-7,-7,-7,-7,-7,-7,-7,-7
282201,2822,-7,-7,-7,-7,-7,-7,-7,-7
282202,2822,-7,-7,-7,-7,-7,-7,-7,-7
282301,2823,-7,-7,-7,-7,-7,-7,-7,-7
282302,2823,1,-7,-7,-7,-7,-7,-7,-7
282601,2826,1,1,-7,-7,-7,-7,-7,-7
282602,2826,1,1,1,-7,-7,-7,-7,-7
282603,2826,1,1,1,1,-7,-7,-7,-7
282801,2828,-7,-7,-7,-7,-7,-7,-7,-7
282802,2828,-7,-7,-7,-7,-7,-7,-7,-7
282803,2828,-7,-7,-7,-7,-7,-7,-7,-7
282901,2829,9,1,-7,-7,-7,-7,-7,-7
282902,2829,9,1,-7,-7,-7,-7,-7,-7
283401,2834,-7,-7,-7,-7,-7,-7,-7,-7
283402,2834,-7,-7,-7,-7,-7,-7,-7,-7
283403,2834,-7,-7,-7,-7,-7,-7,-7,-7
283501,2835,-7,-7,-7,-7,-7,-7,-7,-7
283502,2835,-7,-7,-7,-7,-7,-7,-7,-7
284101,2841,-7,-7,-7,-7,-7,-7,-7,-7
284102,2841,-7,-7,-7,-7,-7,-7,-7,-7
284103,2841,1,-7,-7,-7,-7,-7,-7,-7
285001,2850,-7,5,1,1,5,5,-7,-7
285002,2850,-7,-7,-7,1,1,1,1,-7
285501,2855,-7,-7,-7,-7,-7,-7,-7,-7
285502,2855,1,-7,-7,-7,-7,-7,-7,-7
285503,2855,1,1,1,-7,-7,-7,-7,-7
286401,2864,-7,-7,4,1,-7,1,-7,-7
286901,2869,-7,-7,-7,-7,-7,-7,-7,-7
287701,2877,1,1,1,-7,-7,-7,-7,-7
287702,2877,-7,1,1,1,1,-7,-7,-7
287801,2878,-7,-7,-7,-7,-7,-7,-7,-7
287802,2878,-7,-7,-7,-7,-7,-7,-7,-7
287803,2878,-7,-7,-7,-7,-7,-7,-7,-7
287804,2878,-7,-7,-7,-7,-7,-7,-7,-7
287805,2878,1,1,-7,-7,-7,-7,-7,-7
287806,2878,1,1,1,-7,-7,-7,-7,-7
287901,2879,-7,-7,-7,-7,-7,-7,-7,-7
287902,2879,-7,1,-7,-7,-7,-7,-7,-7
288001,2880,-7,-7,-7,-7,-7,-7,-7,-7
288002,2880,1,-7,-7,-7,-7,-7,-7,-7
288301,2883,1,1,-7,-7,-7,-7,-7,-7
288302,2883,1,1,1,1,-7,-7,-7,-7
288303,2883,-7,-7,1,1,-7,1,-7,-7
288501,2885,-7,-7,-7,-7,-7,-7,-7,-7
288502,2885,1,-7,-7,-7,-7,-7,-7,-7
288503,2885,1,1,1,1,-7,-7,-7,-7
288601,2886,-7,-7,-7,-7,-7,-7,-7,-7
288602,2886,-7,-7,-7,-7,-7,-7,-7,-7
288603,2886,-7,-7,-7,-7,-7,-7,-7,-7
288701,2887,1,1,-7,-7,-7,-7,-7,-7
288901,2889,-7,-7,-7,-7,5,1,1,1
288902,2889,-7,-7,-7,-7,-7,1,1,1
289201,2892,1,1,1,1,1,-7,-7,-7
289202,2892,-7,-7,1,1,1,1,-7,-7
289203,2892,-7,-7,-7,1,1,1,1,1
289401,2894,-7,-7,4,4,3,4,-7,-7
289402,2894,-7,-7,4,4,4,4,4,-7
289403,2894,-7,-7,-7,-7,-7,4,4,4
290001,2900,5,1,1,-7,-7,-7,-7,-7
290002,2900,5,1,1,1,-7,-7,-7,-7
290201,2902,1,1,1,-7,-7,-7,-7,-7
290202,2902,1,1,1,1,1,-7,-7,-7
290801,2908,5,5,-7,-7,-7,-7,-7,-7
290802,2908,5,5,5,-7,-7,-7,-7,-7
290803,2908,-7,5,4,9,4,4,-7,-7
290901,2909,5,-7,-7,-7,-7,-7,-7,-7
290902,2909,5,5,-7,-7,-7,-7,-7,-7
291001,2910,-7,-7,-7,-7,-7,-7,1,1
291002,2910,-7,-7,-7,-7,-7,-7,1,1
291101,2911,-7,-7,-7,-7,-7,-7,-7,-7
291102,2911,-7,-7,-7,-7,-7,-7,-7,-7
291103,2911,-7,-7,4,-7,-7,-7,-7,-7
291104,2911,-7,-7,9,1,-7,-7,-7,-7
291801,2918,1,-7,-7,-7,-7,-7,-7,-7
291802,2918,3,1,-7,-7,-7,-7,-7,-7
291901,2919,-7,1,-7,1,1,1,-7,-7
292601,2926,3,-7,-7,-7,-7,-7,-7,-7
292602,2926,3,-7,-7,-7,-7,-7,-7,-7
292603,2926,3,-7,-7,-7,-7,-7,-7,-7
292604,2926,3,-7,-7,-7,-7,-7,-7,-7
292801,2928,1,1,1,-7,-7,-7,-7,-7
292802,2928,1,1,1,1,-7,-7,-7,-7
293001,2930,-7,-7,-7,-7,-7,-7,-7,-7
293401,2934,-7,-7,-7,-7,-7,-7,-7,-7
293402,2934,-7,-7,-7,-7,-7,-7,-7,-7
293403,2934,-7,-7,-7,-7,-7,-7,-7,-7
293501,2935,-7,-7,-7,-7,-7,-7,-7,-7
293502,2935,-7,-7,-7,-7,-7,-7,-7,-7
293601,2936,1,1,1,-7,-7,-7,-7,-7
293801,2938,1,1,1,1,-7,-7,-7,-7
294301,2943,-7,1,1,1,-7,-7,-7,-7
294302,2943,-7,5,1,1,-7,-7,-7,-7
294303,2943,-7,-7,-7,5,-7,-7,-7,-7
294601,2946,1,1,1,1,-7,-7,-7,-7
294602,2946,-7,1,1,1,1,1,-7,-7
294801,2948,-7,-7,-7,-7,-7,-7,-7,-7
294802,2948,-7,-7,-7,-7,-7,-7,-7,-7
294803,2948,-7,-7,-7,-7,-7,-7,-7,-7
294804,2948,1,1,1,-7,-7,-7,-7,-7
294901,2949,1,-7,-7,-7,-7,-7,-7,-7
294902,2949,1,-7,-7,-7,-7,-7,-7,-7
294903,2949,1,1,-7,-7,-7,-7,-7,-7
294904,2949,-7,1,1,1,1,-7,-7,-7
295201,2952,1,1,1,-7,-7,-7,-7,-7
295501,2955,-7,4,5,4,4,4,-7,-7
295502,2955,-7,-7,5,4,4,4,4,-7
295901,2959,-7,1,1,1,1,1,-7,-7
295902,2959,-7,-7,1,1,1,1,1,-7
295903,2959,-7,-7,-7,-7,1,1,1,1
296101,2961,-7,-7,-7,-7,-7,-7,-7,-7
296102,2961,1,-7,-7,-7,-7,-7,-7,-7
296103,2961,-7,-7,4,1,1,1,1,-7
296401,2964,-7,1,1,1,1,-7,-7,-7
296402,2964,-7,-7,-7,-7,-7,1,1,1
296901,2969,-7,-7,-7,-7,-7,-7,-7,-7
297001,2970,-7,-7,-7,-7,-7,-7,-7,-7
297002,2970,-7,-7,-7,-7,-7,-7,-7,-7
297003,2970,-7,-7,-7,-7,-7,-7,-7,-7
297801,2978,-7,-7,-7,-7,-7,-7,-7,-7
297802,2978,1,1,-7,-7,-7,-7,-7,-7
297901,2979,3,3,3,-7,-7,-7,-7,-7
297902,2979,3,3,3,3,3,-7,-7,-7
297903,2979,-7,-7,-7,3,3,3,3,-7
298301,2983,1,1,1,-7,-7,-7,-7,-7
298302,2983,-7,-7,3,-7,3,3,-7,-7
299001,2990,1,1,1,1,1,-7,-7,-7
299002,2990,-7,-7,1,1,1,1,-7,-7
299301,2993,-7,-7,-7,-7,-7,-7,-7,-7
299302,2993,1,-7,-7,-7,-7,-7,-7,-7
299501,2995,1,-7,-7,-7,-7,-7,-7,-7
300401,3004,-7,-7,-7,-7,-7,-7,-7,-7
300402,3004,-7,-7,-7,-7,-7,-7,-7,-7
300403,3004,-7,-7,-7,-7,-7,-7,-7,-7
300404,3004,1,-7,-7,-7,-7,-7,-7,-7
300701,3007,-7,-7,-7,-7,-7,-7,-7,-7
301001,3010,1,-7,1,-7,-7,-7,-7,-7
301101,3011,1,1,-7,-7,-7,-7,-7,-7
301102,3011,1,1,1,1,-7,-7,-7,-7
301201,3012,1,1,1,-7,-7,-7,-7,-7
301301,3013,-7,-7,-7,-7,-7,-7,-7,-7
301302,3013,-7,-7,-7,-7,-7,-7,-7,-7
301303,3013,-7,-7,-7,1,-7,-7,-7,-7
301304,3013,-7,-7,-7,-7,-7,-7,-7,-7
301401,3014,1,1,-7,-7,-7,-7,-7,-7
302001,3020,1,1,1,-7,-7,-7,-7,-7
302101,3021,-7,-7,-7,-7,-7,-7,-7,-7
302102,3021,-7,-7,-7,-7,-7,-7,-7,-7
302103,3021,-7,1,1,-7,-7,-7,-7,-7
302104,3021,-7,-7,1,1,1,1,1,-7
302301,3023,1,1,-7,-7,-7,-7,-7,-7
302302,3023,1,1,1,1,-7,-7,-7,-7
302501,3025,-7,-7,-7,-7,-7,-7,-7,-7
302502,3025,-7,-7,-7,-7,-7,-7,-7,-7
302701,3027,-7,-7,-7,-7,-7,-7,-7,-7
302702,3027,-7,-7,-7,-7,-7,-7,-7,-7
302703,3027,-7,-7,-7,-7,-7,-7,-7,-7
302704,3027,-7,-7,1,-7,-7,-7,-7,-7
303501,3035,-7,-7,-7,-7,-7,-7,-7,-7
303502,3035,3,3,3,-7,-7,-7,-7,-7
303503,3035,3,3,3,3,-7,-7,-7,-7
303504,3035,3,3,3,3,-7,-7,-7,-7
303505,3035,-7,3,3,3,3,3,-7,-7
303601,3036,-7,-7,-7,-7,-7,-7,-7,-7
303602,3036,-7,-7,-7,-7,-7,-7,-7,-7
303801,3038,-7,-7,-7,-7,-7,-7,-7,-7
303802,3038,-7,-7,-7,-7,-7,-7,-7,-7
303803,3038,-7,-7,-7,-7,-7,-7,-7,-7
304101,3041,-7,-7,-7,-7,-7,-7,-7,-7
304102,3041,-7,-7,-7,-7,-7,-7,-7,-7
304103,3041,1,1,-7,-7,-7,-7,-7,-7
304104,3041,1,1,1,-7,-7,-7,-7,-7
304201,3042,1,-7,-7,-7,-7,-7,-7,-7
304301,3043,-7,-7,-7,-7,-7,-7,-7,-7
304302,3043,-7,-7,-7,1,1,1,1,-7
304501,3045,-7,-7,-7,-7,-7,-7,-7,-7
304502,3045,-7,-7,-7,-7,-7,-7,-7,-7
304503,3045,-7,-7,-7,-7,-7,-7,-7,-7
304504,3045,1,-7,-7,-7,-7,-7,-7,-7
304601,3046,-7,-7,-7,-7,-7,-7,-7,-7
304602,3046,-7,-7,-7,-7,-7,-7,-7,-7
304603,3046,-7,-7,-7,-7,-7,-7,-7,-7
304604,3046,-7,-7,-7,-7,-7,-7,-7,-7
304605,3046,-7,-7,-7,-7,-7,-7,-7,-7
304701,3047,-7,-7,-7,-7,-7,-7,-7,-7
304702,3047,-7,-7,-7,-7,-7,-7,-7,-7
304801,3048,-7,-7,-7,-7,-7,-7,-7,-7
304802,3048,-7,-7,-7,-7,-7,-7,-7,-7
304901,3049,-7,1,1,-7,-7,-7,-7,-7
304902,3049,-7,1,1,1,-7,-7,-7,-7
305101,3051,-7,-7,-7,-7,-7,-7,-7,-7
305102,3051,-7,-7,-7,-7,-7,-7,-7,-7
305103,3051,-7,-7,1,1,1,1,-7,-7
305301,3053,-7,-7,-7,-7,-7,-7,-7,-7
305401,3054,1,1,-7,-7,-7,-7,-7,-7
305402,3054,1,1,1,-7,-7,-7,-7,-7
305403,3054,1,1,1,-7,-7,-7,-7,-7
305701,3057,-7,-7,-7,-7,-7,-7,-7,-7
305702,3057,-7,-7,-7,-7,-7,-7,-7,-7
305801,3058,-7,-7,-7,-7,-7,-7,-7,-7
305802,3058,-7,-7,-7,-7,-7,-7,-7,-7
305803,3058,-7,-7,-7,-7,-7,-7,-7,-7
305804,3058,3,-7,-7,-7,-7,-7,-7,-7
305805,3058,3,3,3,-7,-7,-7,-7,-7
306101,3061,-7,1,1,1,-7,-7,-7,-7
306601,3066,-7,-7,-7,-7,-7,-7,-7,-7
306602,3066,-7,-7,-7,-7,-7,-7,-7,-7
306801,3068,-7,-7,-7,-7,-7,-7,-7,-7
306802,3068,-7,-7,-7,-7,-7,-7,-7,-7
306901,3069,-7,-7,-7,-7,-7,-7,-7,-7
306902,3069,1,-7,-7,-7,-7,-7,-7,-7
307301,3073,4,1,4,3,1,-7,-7,-7
307302,3073,-7,-7,-7,3,1,3,2,-7
307401,3074,-7,-7,-7,-7,-7,-7,-7,-7
307402,3074,-7,1,-7,-7,-7,-7,-7,-7
307403,3074,1,1,-7,-7,-7,-7,-7,-7
307501,3075,-7,-7,-7,-7,-7,-7,-7,-7
307801,3078,-7,-7,-7,-7,-7,-7,-7,-7
307802,3078,-7,-7,-7,-7,-7,-7,-7,-7
307901,3079,-7,-7,-7,-7,-7,-7,-7,-7
308001,3080,1,1,-7,-7,-7,-7,-7,-7
308101,3081,-7,-7,-7,-7,-7,-7,-7,-7
308501,3085,-7,1,1,1,1,1,-7,-7
309301,3093,-7,-7,-7,-7,-7,-7,-7,-7
309302,3093,1,-7,-7,-7,-7,-7,-7,-7
309501,3095,-7,-7,-7,-7,-7,-7,-7,-7
309502,3095,-7,-7,-7,-7,-7,-7,-7,-7
309601,3096,-7,-7,-7,-7,-7,-7,-7,-7
309602,3096,-7,-7,-7,-7,-7,-7,-7,-7
309801,3098,1,-7,-7,-7,-7,-7,-7,-7
309802,3098,1,1,1,-7,-7,-7,-7,-7
309901,3099,3,1,1,1,-7,-7,-7,-7
309902,3099,-7,-7,1,1,1,1,-7,-7
310101,3101,-7,-7,-7,-7,-7,-7,-7,-7
310102,3101,-7,-7,-7,-7,-7,-7,-7,-7
310103,3101,1,-7,-7,-7,-7,-7,-7,-7
310501,3105,-7,-7,-7,-7,-7,-7,-7,-7
310502,3105,1,1,-7,-7,-7,-7,-7,-7
310601,3106,-7,-7,-7,1,3,3,3,3
310701,3107,1,1,-7,-7,-7,-7,-7,-7
310702,3107,-7,-7,-7,-7,-7,1,1,1
310801,3108,-7,-7,-7,-7,-7,-7,-7,-7
310802,3108,-7,-7,-7,-7,-7,-7,-7,-7
310803,3108,1,1,1,1,-7,-7,-7,-7
310901,3109,-7,-7,1,1,1,1,-7,-7
311101,3111,-7,-7,-7,-7,-7,-7,-7,-7
311102,3111,1,1,-7,-7,-7,-7,-7,-7
311301,3113,-7,-7,-7,-7,-7,-7,-7,-7
311302,3113,-7,-7,-7,-7,-7,-7,-7,-7
311501,3115,-7,-7,3,3,3,3,3,-7
311701,3117,1,-7,-7,-7,-7,-7,-7,-7
311702,3117,-7,-7,-7,1,-7,-7,-7,-7
311801,3118,-7,1,1,1,1,-7,-7,-7
311802,3118,-7,-7,-7,1,1,1,1,-7
311901,3119,-7,-7,-7,1,1,1,-7,-7
312001,3120,9,1,1,1,1,-7,-7,-7
312002,3120,-7,1,1,1,1,1,-7,-7
312101,3121,-7,-7,-7,-7,-7,-7,-7,-7
312102,3121,-7,-7,-7,-7,-7,-7,-7,-7
312103,3121,1,1,1,-7,-7,-7,-7,-7
312201,3122,1,-7,-7,-7,-7,-7,-7,-7
312202,3122,1,1,1,1,-7,-7,-7,-7
312901,3129,1,1,1,-7,-7,-7,-7,-7
312902,3129,1,1,1,1,1,-7,-7,-7
313001,3130,-7,-7,-7,1,-7,-7,-7,-7
313002,3130,-7,-7,-7,1,1,-7,-7,-7
313501,3135,-7,-7,-7,-7,-7,-7,-7,-7
313502,3135,-7,-7,-7,-7,-7,-7,-7,-7
314501,3145,1,1,1,1,-7,-7,-7,-7
314502,3145,5,1,1,1,1,-7,-7,-7
315001,3150,1,1,1,1,1,-7,-7,-7
315002,3150,1,1,1,1,1,-7,-7,-7
315101,3151,-7,-7,-7,-7,-7,-7,-7,-7
315102,3151,-7,-7,-7,-7,-7,-7,-7,-7
315103,3151,1,1,1,-7,-7,-7,-7,-7
315401,3154,1,1,-7,-7,-7,-7,-7,-7
315402,3154,1,1,-7,-7,-7,-7,-7,-7
315403,3154,1,1,-7,1,-7,-7,-7,-7
315404,3154,-7,1,-7,1,1,1,-7,-7
315501,3155,-7,1,-7,-7,-7,-7,-7,-7
315502,3155,-7,1,1,-7,-7,-7,-7,-7
315503,3155,-7,1,1,1,-7,-7,-7,-7
315601,3156,1,1,1,1,-7,-7,-7,-7
315602,3156,-7,5,1,1,1,1,-7,-7
316201,3162,1,1,1,-7,-7,-7,-7,-7
316202,3162,1,1,1,1,-7,-7,-7,-7
316301,3163,-7,-7,-7,-7,-7,-7,-7,-7
316302,3163,-7,-7,-7,-7,-7,-7,-7,-7
316303,3163,1,-7,-7,-7,-7,-7,-7,-7
316401,3164,-7,-7,-7,-7,-7,-7,-7,-7
316402,3164,1,-7,-7,-7,-7,-7,-7,-7
316501,3165,-7,1,1,1,1,-7,-7,-7
316502,3165,-7,-7,1,1,1,1,-7,-7
316503,3165,-7,-7,-7,1,1,1,1,-7
317601,3176,-7,-7,-7,-7,-7,-7,-7,-7
317602,3176,-7,-7,-7,-7,-7,-7,-7,-7
317801,3178,-7,-7,-7,-7,-7,-7,-7,-7
317802,3178,3,-7,-7,-7,-7,-7,-7,-7
317901,3179,1,1,1,-7,-7,-7,-7,-7
318201,3182,5,5,5,5,-7,-7,-7,-7
318202,3182,-7,-7,-7,-7,9,1,5,5
318203,3182,-7,-7,-7,-7,-7,-7,5,5
318801,3188,-7,-7,-7,-7,-7,-7,-7,-7
318802,3188,-7,-7,-7,-7,-7,-7,-7,-7
319001,3190,-7,-7,-7,-7,-7,-7,-7,-7
319002,3190,1,-7,-7,-7,-7,-7,-7,-7
319003,3190,1,-7,-7,-7,1,-7,-7,-7
319004,3190,-7,-7,-7,-7,1,1,-7,-7
319005,3190,-7,-7,-7,-7,1,1,1,1
319006,3190,-7,-7,-7,-7,-7,1,1,1
319701,3197,-7,-7,-7,-7,-7,-7,-7,-7
319702,3197,-7,-7,-7,-7,-7,-7,-7,-7
319801,3198,-7,-7,-7,-7,-7,-7,-7,-7
319802,3198,-7,-7,-7,-7,-7,-7,-7,-7
320101,3201,-7,-7,-7,-7,-7,-7,-7,-7
320102,3201,1,-7,-7,-7,-7,-7,-7,-7
320103,3201,1,1,1,-7,-7,-7,-7,-7
320401,3204,1,1,-7,-7,-7,-7,-7,-7
320402,3204,1,1,1,1,1,-7,-7,-7
320601,3206,1,1,1,1,-7,-7,-7,-7
321201,3212,-7,-7,-7,-7,-7,-7,-7,-7
321701,3217,-7,-7,-7,-7,-7,-7,-7,-7
322101,3221,-7,-7,-7,-7,-7,-7,-7,-7
322102,3221,-7,-7,-7,-7,-7,-7,-7,-7
322201,3222,-7,-7,-7,-7,-7,-7,-7,-7
322501,3225,-7,-7,-7,-7,-7,-7,-7,-7
322502,3225,1,-7,-7,-7,-7,-7,-7,-7
322503,3225,1,1,-7,-7,-7,-7,-7,-7
322504,3225,-7,-7,-7,-7,-7,-7,-7,-7
322505,3225,-7,-7,1,1,1,1,-7,-7
323301,3233,-7,-7,-7,-7,-7,-7,-7,-7
323601,3236,-7,-7,-7,1,1,1,1,1
323701,3237,-7,-7,-7,-7,-7,-7,-7,-7
324201,3242,1,1,-7,-7,-7,-7,-7,-7
324202,3242,1,1,1,-7,-7,-7,-7,-7
324301,3243,-7,-7,-7,-7,-7,-7,-7,-7
324302,3243,-7,-7,-7,-7,-7,-7,-7,-7
324303,3243,-7,5,-7,-7,-7,-7,-7,-7
324401,3244,1,1,1,-7,-7,-7,-7,-7
324402,3244,4,1,1,1,1,-7,-7,-7
324501,3245,-7,-7,4,1,1,1,1,-7
324801,3248,1,1,-7,-7,-7,-7,-7,-7
324802,3248,1,1,1,-7,-7,-7,-7,-7
325001,3250,-7,-7,-7,-7,-7,-7,-7,-7
325002,3250,-7,-7,-7,-7,-7,-7,-7,-7
325003,3250,-7,-7,-7,-7,-7,-7,-7,-7
325004,3250,-7,-7,-7,-7,-7,-7,-7,-7
325201,3252,-7,-7,-7,-7,-7,-7,-7,-7
325202,3252,-7,-7,-7,-7,-7,-7,-7,-7
325301,3253,-7,-7,-7,-7,-7,-7,-7,-7
325401,3254,1,1,1,-7,-7,-7,-7,-7
325402,3254,-7,1,1,1,1,-7,-7,-7
325901,3259,-7,-7,-7,-7,-7,-7,-7,-7
325902,3259,-7,-7,-7,-7,-7,-7,-7,-7
325903,3259,-7,-7,-7,-7,-7,-7,-7,-7
325904,3259,-7,-7,-7,-7,-7,-7,-7,-7
326001,3260,-7,-7,-7,-7,-7,-7,-7,-7
326002,3260,-7,-7,-7,-7,-7,-7,-7,-7
326801,3268,-7,-7,-7,-7,-7,-7,-7,-7
326802,3268,-7,-7,-7,-7,-7,-7,-7,-7
326803,3268,-7,-7,-7,-7,-7,-7,-7,-7
326804,3268,-7,-7,-7,-7,-7,-7,-7,-7
326805,3268,1,1,-7,-7,-7,-7,-7,-7
326806,3268,-7,-7,1,-7,-7,-7,-7,-7
326807,3268,-7,1,1,-7,-7,-7,-7,-7
326808,3268,-7,1,1,-7,1,1,-7,-7
326901,3269,-7,-7,-7,-7,-7,-7,-7,-7
327301,3273,-7,-7,-7,-7,-7,-7,-7,-7
327302,3273,-7,-7,-7,-7,-7,-7,-7,-7
327303,3273,-7,-7,-7,-7,9,1,1,8
327801,3278,1,1,1,1,-7,-7,-7,-7
328001,3280,-7,-7,3,1,1,1,1,-7
328002,3280,-7,-7,-7,1,1,1,1,1
328003,3280,-7,-7,-7,-7,1,1,1,1
328601,3286,-7,-7,-7,-7,-7,-7,-7,-7
328602,3286,-7,-7,-7,-7,-7,-7,-7,-7
328603,3286,-7,-7,-7,1,-7,-7,-7,-7
328701,3287,-7,-7,-7,-7,-7,-7,-7,-7
328702,3287,-7,1,1,1,1,1,-7,-7
328703,3287,-7,-7,1,1,1,1,1,-7
328704,3287,-7,-7,-7,1,1,1,1,-7
328801,3288,-7,-7,-7,-7,-7,-7,-7,-7
328802,3288,-7,-7,-7,-7,-7,-7,-7,-7
329101,3291,1,1,1,1,1,-7,-7,-7
329102,3291,-7,1,1,1,1,-7,-7,-7
329201,3292,-7,-7,-7,-7,-7,-7,-7,-7
329301,3293,-7,-7,-7,-7,-7,-7,-7,-7
329302,3293,-7,-7,-7,-7,-7,-7,-7,-7
329801,3298,-7,-7,-7,-7,-7,-7,-7,-7
329901,3299,-7,-7,3,-7,1,-7,-7,-7
329902,3299,-7,-7,3,-7,1,-7,-7,-7
330301,3303,-7,-7,-7,-7,-7,-7,-7,-7
330302,3303,-7,-7,-7,-7,-7,-7,-7,-7
330303,3303,1,-7,-7,-7,-7,-7,-7,-7
330401,3304,1,1,1,1,-7,-7,-7,-7
330601,3306,-7,-7,-7,-7,-7,-7,-7,-7
330602,3306,-7,-7,-7,-7,-7,-7,-7,-7
330901,3309,-7,-7,-7,1,-7,-7,-7,-7
331201,3312,-7,-7,-7,-7,-7,-7,-7,-7
331501,3315,-7,-7,-7,-7,-7,-7,-7,-7
331502,3315,-7,-7,-7,-7,-7,-7,-7,-7
331503,3315,-7,-7,-7,-7,-7,-7,-7,-7
331504,3315,-7,-7,-7,-7,-7,-7,-7,-7
331505,3315,-7,-7,-7,-7,-7,-7,-7,-7
331506,3315,-7,-7,-7,-7,-7,-7,-7,-7
331601,3316,-7,-7,-7,-7,-7,-7,-7,-7
331602,3316,-7,-7,-7,-7,-7,-7,-7,-7
331603,3316,-7,-7,-7,-7,-7,-7,-7,-7
331604,3316,1,1,-7,-7,-7,-7,-7,-7
331605,3316,-7,-7,-7,-7,-7,-7,-7,-7
331701,3317,-7,-7,-7,-7,-7,-7,-7,-7
331702,3317,-7,-7,-7,-7,-7,-7,-7,-7
331703,3317,-7,-7,-7,-7,-7,-7,-7,-7
331704,3317,-7,-7,-7,-7,-7,-7,-7,-7
331705,3317,-7,-7,-7,-7,-7,-7,-7,-7
332001,3320,-7,-7,-7,-7,-7,-7,-7,-7
332002,3320,-7,-7,-7,-7,-7,-7,-7,-7
332003,3320,-7,-7,-7,-7,-7,-7,-7,-7
332101,3321,-7,-7,-7,-7,-7,-7,-7,-7
332102,3321,-7,-7,-7,-7,-7,-7,-7,-7
332201,3322,1,1,1,1,-7,-7,-7,-7
332501,3325,-7,-7,-7,-7,-7,-7,-7,-7
333801,3338,-7,-7,4,1,-7,-7,-7,-7
333901,3339,-7,-7,-7,-7,-7,-7,-7,-7
333902,3339,-7,-7,-7,-7,-7,-7,-7,-7
333903,3339,-7,-7,-7,-7,-7,-7,-7,-7
334101,3341,-7,-7,1,1,1,1,1,-7
334201,3342,1,1,1,-7,-7,-7,-7,-7
334501,3345,-7,-7,-7,3,-7,3,-7,-7
334701,3347,-7,-7,-7,-7,-7,-7,-7,-7
334702,3347,1,-7,-7,-7,-7,-7,-7,-7
334801,3348,-7,-7,-7,-7,-7,-7,-7,-7
334802,3348,-7,-7,-7,-7,-7,-7,-7,-7
334803,3348,-7,-7,-7,-7,-7,-7,-7,-7
334804,3348,-7,-7,-7,-7,-7,-7,-7,-7
334805,3348,-7,1,-7,-7,-7,-7,-7,-7
334806,3348,-7,1,1,1,-7,-7,-7,-7
335001,3350,1,1,1,1,-7,-7,-7,-7
335002,3350,-7,1,1,1,1,1,-7,-7
335201,3352,-7,-7,-7,-7,-7,-7,-7,-7
335202,3352,1,1,1,1,1,-7,-7,-7
335203,3352,-7,-7,-7,1,1,1,1,1
335501,3355,-7,-7,-7,-7,-7,-7,-7,-7
335502,3355,-7,-7,-7,-7,-7,-7,-7,-7
335503,3355,-7,1,1,-7,-7,-7,-7,-7
335801,3358,-7,1,-7,-7,-7,-7,-7,-7
335802,3358,-7,1,1,1,-7,-7,-7,-7
336001,3360,1,1,3,3,-7,-7,-7,-7
336002,3360,-7,-7,5,3,3,1,1,-7
336201,3362,-7,-7,-7,-7,-7,-7,-7,-7
336301,3363,1,1,-7,-7,-7,-7,-7,-7
336302,3363,1,1,1,-7,-7,-7,-7,-7
336401,3364,1,1,1,1,-7,-7,-7,-7
336402,3364,1,1,1,1,1,-7,-7,-7
336501,3365,1,1,1,-7,-7,-7,-7,-7
336502,3365,1,1,1,1,-7,-7,-7,-7
