,CPUBID,MPUBID,CRACE,CSEX,CMOB,CYRB,MATHZ,year,MATHP,MATH,COMP,COMPZ,COMPP,RECOG,RECOGZ,RECOGP,HOMEZ,HOMEP,COGNZ,COGNP,EMOTZ,EMOTP,AGECH
120164,492503,4925,3,1,3,1998,106,2006,65,36,50,128,97,46,118,89,104.1,61,112.6,81,-0.3,-3,97
120199,495304,4953,3,2,5,1992,119,2006,90,72,66,109,72,74,116,86,108.3,70,110.4,75,-0.3,-3,166
120201,495402,4954,3,2,1,1993,105,2006,64,61,54,99,48,66,107,68,103.0,58,110.4,75,-0.3,-3,159
120236,498103,4981,1,2,6,1999,97,2006,41,19,19,95,36,23,101,52,112.8,81,111.6,79,-0.3,-3,80
120243,499001,4990,3,2,12,1994,95,2006,36,45,51,104,60,52,102,55,113.5,82,117.7,88,-0.3,-3,135
120244,499002,4990,3,1,10,1997,111,2006,77,43,39,108,71,39,107,69,104.1,61,105.7,66,-0.3,-3,101
120245,499003,4990,3,1,10,1997,89,2006,23,26,39,108,71,37,105,63,115.1,84,119.4,90,-0.3,-3,101
120276,501902,5019,3,2,6,1995,135,2006,99,74,51,107,68,67,121,92,118.4,88,-0.3,-3,113.9,82,129
120280,502602,5026,1,1,5,1994,118,2006,88,64,59,111,76,79,131,98,87.6,21,103.1,58,-0.3,-3,142
120282,502802,5028,3,2,8,1992,106,2006,65,62,55,99,47,71,113,81,113.5,82,117.7,88,-0.3,-3,163
120291,504502,5045,1,2,12,1993,95,2006,38,48,52,100,50,64,108,71,-0.3,-3,-0.3,-3,-0.3,-3,-7
120292,504503,5045,1,2,5,1995,98,2006,44,46,45,95,38,54,107,67,-0.3,-3,-0.3,-3,-0.3,-3,-7
120403,513504,5135,3,2,4,1995,102,2006,56,50,48,99,48,46,94,34,-0.3,-3,-0.3,-3,-0.3,-3,-7
120416,515203,5152,3,1,4,1993,105,2006,62,58,52,100,49,61,105,62,84.0,14,78.3,7,-0.3,-3,158
120442,519503,5195,3,1,6,1992,96,2006,39,53,54,97,43,80,128,97,103.0,58,-0.3,-3,98.3,45,164
120443,519504,5195,3,2,6,1993,112,2006,78,63,54,103,57,79,128,97,103.0,58,-0.3,-3,98.3,45,151
120488,525602,5256,3,2,6,1993,90,2006,26,45,51,98,44,53,97,42,103.0,58,95.8,39,-0.3,-3,157
120513,528003,5280,3,1,12,1994,108,2006,71,53,49,102,56,51,102,55,92.8,32,88.5,23,-0.3,-3,133
120517,528304,5283,3,2,2,1992,99,2006,48,57,57,100,50,69,110,75,-0.3,-3,-0.3,-3,-0.3,-3,-7
120601,534903,5349,3,1,12,1992,126,2006,96,73,67,112,78,69,112,78,82.3,12,81.2,10,-0.3,-3,160
120636,538704,5387,3,1,10,1997,116,2006,85,45,39,108,71,37,105,63,104.1,61,105.7,66,-0.3,-3,101
120638,538801,5388,3,1,6,1992,114,2006,82,67,57,100,51,81,131,98,118.4,88,-0.3,-3,113.9,82,166
120639,538802,5388,3,2,2,1995,89,2006,24,43,48,99,48,79,135,99,113.5,82,-0.3,-3,113.9,82,134
120766,552602,5526,3,1,7,1993,131,2006,98,74,46,90,26,47,90,25,97.7,45,95.8,39,-0.3,-3,152
120775,554401,5544,3,2,7,1992,95,2006,38,52,67,110,75,62,102,54,92.8,32,95.8,39,-0.3,-3,169
120776,554402,5544,3,1,6,1994,87,2006,19,42,34,80,9,39,84,15,97.7,45,103.1,58,-0.3,-3,146
120789,555301,5553,3,1,8,1995,126,2006,96,65,46,100,51,46,98,45,108.3,70,103.1,58,-0.3,-3,127
120797,556003,5560,3,2,2,1994,88,2006,21,43,46,93,31,49,95,36,87.6,21,95.8,39,-0.3,-3,146
120915,569503,5695,3,2,8,1993,103,2006,58,55,55,104,60,73,119,90,118.4,88,117.7,88,-0.3,-3,154
120929,571202,5712,3,1,10,1992,110,2006,75,64,42,83,13,42,82,12,108.3,70,103.1,58,-0.3,-3,161
120982,576602,5766,1,2,1,1992,108,2006,71,65,50,90,26,48,87,19,77.0,6,73.9,4,-0.3,-3,172
120994,577303,5773,1,1,6,1992,91,2006,27,48,51,93,32,57,97,41,61.6,1,66.6,1,-0.3,-3,167
121089,585204,5852,1,1,8,1992,96,2006,40,52,63,107,68,60,100,50,92.8,32,88.5,23,-0.3,-3,166
121128,588804,5888,2,1,10,1993,97,2006,42,49,45,89,23,59,103,59,94.2,34,-0.3,-3,90.5,27,151
121169,592703,5927,2,1,1,1993,81,2006,10,41,43,85,16,43,84,15,30.7,0,44.7,0,-0.3,-3,158
121210,596505,5965,2,2,3,1995,86,2006,17,41,49,102,56,39,87,19,82.3,12,66.6,1,-0.3,-3,133
121366,611403,6114,2,1,8,1992,122,2006,93,72,46,87,20,74,117,87,64.2,1,66.6,1,-0.3,-3,163
121367,611404,6114,2,2,12,1993,102,2006,55,53,37,80,9,45,88,22,64.2,1,59.3,0,-0.3,-3,147
121401,616303,6163,2,2,4,1997,113,2006,81,47,51,121,92,40,103,59,109.6,75,112.6,81,-0.3,-3,107
121403,616401,6164,2,2,7,1993,93,2006,31,46,40,83,13,65,109,73,113.5,82,117.7,88,-0.3,-3,152
121404,616402,6164,2,2,5,1995,101,2006,52,47,27,74,4,55,110,74,113.5,82,117.7,88,-0.3,-3,131
121460,621502,6215,2,2,7,1993,93,2006,32,47,36,79,8,47,90,25,111.3,77,-0.3,-3,-0.3,-3,151
121495,624001,6240,2,1,10,1992,98,2006,44,54,55,99,47,68,109,73,66.9,1,59.3,0,-0.3,-3,164
121523,627004,6270,2,2,8,1996,108,2006,71,47,50,114,83,49,109,73,91.3,27,89.2,23,-0.3,-3,115
121568,629002,6290,2,1,6,1996,69,2006,2,20,24,75,5,24,74,4,68.3,2,-0.3,-3,57.3,0,117
121569,629003,6290,2,1,9,1998,93,2006,33,23,27,102,54,31,105,64,76.0,5,-0.3,-3,64.0,1,91
121676,635603,6356,2,1,7,1993,82,2006,11,41,39,82,11,42,84,14,77.0,6,59.3,0,-0.3,-3,151
121717,637109,6371,2,1,4,1995,91,2006,27,43,26,72,3,38,86,17,61.6,1,66.6,1,-0.3,-3,130
121718,637110,6371,2,2,8,1996,98,2006,44,42,29,87,19,58,122,93,71.7,3,68.3,2,-0.3,-3,115
121725,637403,6374,2,1,3,2000,111,2006,77,23,21,112,78,24,115,84,95.9,39,104.3,61,-0.3,-3,72
121732,637902,6379,2,2,6,2000,95,2006,37,13,21,118,88,23,117,87,100.2,50,-0.3,-3,88.4,21,70
121770,640703,6407,2,2,3,1992,135,2006,99,84,64,107,68,81,131,98,80.5,10,70.3,2,-0.3,-3,169
121786,641701,6417,2,2,8,1995,110,2006,74,53,50,105,64,82,135,99,82.3,12,73.9,4,-0.3,-3,131
121802,643404,6434,2,2,10,1995,98,2006,46,45,28,78,7,54,110,75,46.2,0,59.3,0,-0.3,-3,129
121813,644505,6445,2,2,1,1997,72,2006,3,19,26,84,15,41,103,57,91.3,27,-0.3,-3,94.1,34,111
122011,664702,6647,2,2,9,1993,102,2006,55,54,64,111,77,66,110,75,66.9,1,73.9,4,-0.3,-3,155
122025,666203,6662,1,1,6,1997,90,2006,25,31,41,106,65,45,109,73,98.6,47,85.0,16,-0.3,-3,107
122074,670701,6707,2,2,3,1992,95,2006,38,53,61,103,58,80,128,97,113.5,82,117.7,88,-0.3,-3,174
122090,672502,6725,1,2,5,1993,89,2006,23,45,44,86,18,43,84,15,51.4,0,52.0,0,-0.3,-3,160
122165,681701,6817,1,2,4,1993,111,2006,76,63,59,107,67,78,126,96,113.5,82,110.4,75,-0.3,-3,155
122170,682602,6826,1,1,5,2000,116,2006,85,23,24,125,95,29,131,98,-0.3,-3,-0.3,-3,-0.3,-3,71
122223,688103,6881,2,2,3,1999,112,2006,79,35,44,125,95,39,118,89,91.1,27,84.8,16,-0.3,-3,89
122225,688502,6885,1,1,2,1994,135,2006,99,78,41,86,18,82,135,99,113.5,82,103.1,58,-0.3,-3,148
122234,691302,6913,2,1,12,1993,109,2006,73,61,60,109,73,66,111,76,97.7,45,88.5,23,-0.3,-3,150
122299,696706,6967,2,2,1,1992,87,2006,19,45,48,88,21,67,107,67,77.0,6,81.2,10,-0.3,-3,169
122378,706402,7064,2,1,2,1993,89,2006,23,45,23,65,1,33,74,4,72.1,3,81.2,10,-0.3,-3,157
122398,708102,7081,2,1,9,1992,95,2006,38,50,51,95,36,56,98,44,97.7,45,88.5,23,-0.3,-3,162
122484,715805,7158,2,1,8,1995,114,2006,82,55,54,114,82,47,99,48,87.6,21,-0.3,-3,82.8,13,126
122501,717101,7171,2,2,4,1992,88,2006,21,46,55,98,44,54,93,33,82.3,12,81.2,10,-0.3,-3,166
122563,723101,7231,2,2,9,1993,114,2006,82,64,49,95,36,68,113,81,92.8,32,103.1,58,-0.3,-3,150
122572,724102,7241,1,1,7,1994,107,2006,67,55,42,89,23,56,105,62,108.3,70,103.1,58,-0.3,-3,140
122601,725905,7259,2,2,1,1996,96,2006,39,44,50,107,68,47,99,48,77.0,6,81.2,10,-0.3,-3,120
122635,730001,7300,2,1,12,1994,98,2006,45,47,50,102,56,55,106,66,85.8,18,95.8,39,-0.3,-3,138
122673,732505,7325,2,1,10,1992,95,2006,38,50,58,103,59,64,105,64,72.1,3,81.2,10,-0.3,-3,160
122778,744303,7443,2,1,1,2000,114,2006,83,25,20,108,71,21,106,65,95.0,37,-0.3,-3,93.1,32,77
122800,745104,7451,2,1,5,1993,107,2006,69,61,55,103,58,74,119,90,77.0,6,88.5,23,-0.3,-3,154
122874,750304,7503,2,2,8,1993,86,2006,18,43,26,69,2,42,84,14,92.4,30,-0.3,-3,-0.3,-3,150
122922,755101,7551,2,1,11,1992,118,2006,89,70,54,98,45,66,106,66,97.7,45,103.1,58,-0.3,-3,160
122931,757502,7575,1,2,7,1995,98,2006,46,45,50,107,68,45,97,42,123.7,95,117.7,88,-0.3,-3,128
123020,767302,7673,2,1,1,1995,98,2006,45,47,46,96,40,41,87,20,44.4,0,-0.3,-3,-0.3,-3,137
123129,780603,7806,2,1,4,1992,122,2006,93,73,48,89,23,53,93,32,108.3,70,110.4,75,-0.3,-3,174
123308,796804,7968,1,1,10,1992,116,2006,86,68,62,106,66,68,109,73,80.5,10,73.9,4,-0.3,-3,164
123309,796805,7968,1,2,9,1994,102,2006,55,50,52,105,62,62,111,77,82.3,12,73.9,4,-0.3,-3,141
123342,799404,7994,1,2,12,1992,95,2006,38,52,67,110,75,72,114,83,-0.3,-3,-0.3,-3,-0.3,-3,-7
123395,803402,8034,2,1,11,1993,85,2006,16,42,41,85,16,42,84,15,82.3,12,88.5,23,-0.3,-3,148
123396,803403,8034,2,1,6,1995,99,2006,47,46,50,105,64,47,98,44,82.3,12,88.5,23,-0.3,-3,129
123434,806102,8061,1,2,10,1996,100,2006,50,43,37,95,37,46,105,63,96.6,42,89.2,23,-0.3,-3,117
123457,809105,8091,1,1,8,1996,80,2006,9,28,24,75,5,27,80,9,-0.3,-3,-0.3,-3,-0.3,-3,-7
123478,811303,8113,1,1,10,1992,105,2006,64,61,61,106,65,55,97,42,97.7,45,95.8,39,-0.3,-3,159
123512,814901,8149,1,2,12,1997,119,2006,90,48,29,97,43,48,117,87,88.0,21,98.8,47,-0.3,-3,99
123533,817405,8174,1,2,3,1994,94,2006,35,46,30,75,5,34,77,6,85.8,18,88.5,23,-0.3,-3,144
123534,817406,8174,1,2,3,1994,100,2006,49,50,50,99,47,49,95,36,81.0,10,73.9,4,-0.3,-3,144
123535,817407,8174,1,2,7,2000,102,2006,55,14,19,117,87,21,119,90,79.9,9,82.5,13,-0.3,-3,68
123636,827303,8273,1,2,7,1993,131,2006,98,73,63,111,76,81,135,99,113.5,82,110.4,75,-0.3,-3,152
123637,827304,8273,1,2,11,1994,104,2006,61,51,70,122,93,81,135,99,118.4,88,117.7,88,-0.3,-3,136
123664,828904,8289,2,1,7,1993,75,2006,5,37,21,65,1,33,74,4,66.9,1,66.6,1,-0.3,-3,153
123668,829402,8294,1,2,11,1992,94,2006,35,49,45,86,18,62,103,59,72.1,3,81.2,10,-0.3,-3,163
123699,830908,8309,1,1,7,2000,116,2006,86,21,20,120,91,21,119,90,79.9,9,82.5,13,-0.3,-3,66
123809,839302,8393,1,1,10,1992,94,2006,35,49,43,84,14,68,110,75,77.0,6,66.6,1,-0.3,-3,161
123810,839303,8393,1,1,12,1993,110,2006,75,60,36,80,9,44,88,22,72.1,3,59.3,0,-0.3,-3,146
123811,839304,8393,1,2,6,1999,111,2006,76,30,24,106,65,30,113,80,68.7,2,60.6,0,-0.3,-3,81
123829,841302,8413,1,2,2,1992,79,2006,8,42,47,87,19,54,93,33,97.7,45,-0.3,-3,106.1,66,170
123832,841701,8417,2,2,4,1992,114,2006,82,67,77,123,94,78,123,94,108.3,70,117.7,88,-0.3,-3,169
123833,841702,8417,2,1,5,1994,118,2006,88,64,67,117,87,74,122,93,108.3,70,110.4,75,-0.3,-3,143
123880,847702,8477,2,1,5,1993,99,2006,47,51,49,94,35,56,100,50,103.0,58,88.5,23,-0.3,-3,154
123948,853203,8532,2,1,3,1993,118,2006,89,68,58,104,61,72,116,85,97.7,45,95.8,39,-0.3,-3,156
124007,860003,8600,2,2,8,1996,77,2006,6,28,21,65,1,23,72,3,-0.3,-3,-0.3,-3,-0.3,-3,-7
124037,863404,8634,2,1,1,1992,100,2006,49,58,35,74,4,53,92,30,72.1,3,73.9,4,-0.3,-3,170
124038,863405,8634,2,2,8,1993,98,2006,45,50,37,80,9,38,80,9,82.3,12,88.5,23,-0.3,-3,151
124045,863802,8638,2,2,7,1992,102,2006,55,60,52,95,36,46,86,17,104.7,63,-0.3,-3,-0.3,-3,168
124054,864302,8643,2,2,5,1992,99,2006,48,57,56,99,48,58,97,43,113.5,82,103.1,58,-0.3,-3,169
124287,888802,8888,1,2,6,1992,87,2006,19,45,40,80,9,48,88,22,92.8,32,95.8,39,-0.3,-3,168
124308,890403,8904,1,1,6,1999,112,2006,78,31,21,101,52,21,95,38,112.8,81,111.6,79,-0.3,-3,83
124351,894403,8944,1,1,1,1997,98,2006,45,40,46,112,78,48,111,77,125.5,95,122.7,94,-0.3,-3,111
124357,894804,8948,1,1,7,1992,98,2006,44,54,46,87,20,50,91,28,97.7,45,88.5,23,-0.3,-3,164
124361,894903,8949,1,2,12,1992,92,2006,30,47,35,78,7,43,84,15,87.6,21,88.5,23,-0.3,-3,159
124396,897403,8974,2,1,7,2000,110,2006,74,17,19,117,87,19,115,84,79.9,9,102.7,58,-0.3,-3,68
124692,928703,9287,2,2,11,1992,65,2006,1,31,52,97,41,63,105,62,92.8,32,95.8,39,-0.3,-3,160
124693,928704,9287,2,2,6,1994,79,2006,8,38,32,79,8,59,107,69,103.0,58,110.4,75,-0.3,-3,142
124696,929803,9298,2,1,9,1994,126,2006,96,67,46,96,40,66,116,85,98.6,47,-0.3,-3,-0.3,-3,138
124697,929804,9298,2,2,10,1995,82,2006,12,36,27,78,7,57,116,85,98.6,47,-0.3,-3,-0.3,-3,125
124698,929805,9298,2,1,8,1997,105,2006,62,41,27,91,27,36,102,54,86.6,19,-0.3,-3,-0.3,-3,103
124700,930802,9308,2,1,9,1993,112,2006,78,63,50,96,40,68,113,81,-0.3,-3,-0.3,-3,-0.3,-3,-7
124701,930803,9308,2,1,6,1995,99,2006,47,46,33,82,12,63,118,88,-0.3,-3,-0.3,-3,-0.3,-3,-7
124702,930804,9308,2,2,5,1998,98,2006,44,28,40,114,82,39,112,79,-0.3,-3,-0.3,-3,-0.3,-3,-7
124703,930805,9308,2,1,8,1999,115,2006,84,31,23,108,70,39,126,96,-0.3,-3,-0.3,-3,-0.3,-3,-7
124743,935403,9354,1,1,7,1994,102,2006,55,50,52,105,62,59,109,72,77.0,6,88.5,23,-0.3,-3,142
124750,936501,9365,1,1,6,1995,107,2006,68,51,57,115,84,59,114,83,98.6,47,-0.3,-3,-0.3,-3,129
124897,952103,9521,2,2,10,1992,135,2006,99,81,51,95,36,48,90,25,82.3,12,66.6,1,-0.3,-3,159
124958,957806,9578,1,2,5,1995,116,2006,86,58,52,109,72,60,115,84,86.2,18,-0.3,-3,-0.3,-3,129
125081,975701,9757,2,1,1,1996,93,2006,32,42,38,90,25,38,90,26,92.8,32,95.8,39,-0.3,-3,127
125082,975702,9757,2,2,11,1997,105,2006,64,40,46,118,89,37,105,63,104.1,61,105.7,66,-0.3,-3,105
125144,983003,9830,1,1,6,1998,105,2006,62,35,23,93,32,25,94,35,95.8,39,91.1,27,-0.3,-3,93
125170,984405,9844,1,2,2,1998,113,2006,81,43,46,120,91,42,112,79,98.6,47,91.9,30,-0.3,-3,98
125194,986506,9865,1,1,9,1993,74,2006,4,36,40,83,13,64,108,71,-0.3,-3,-0.3,-3,-0.3,-3,152
125195,986507,9865,1,1,12,1999,116,2006,85,29,43,135,99,38,128,97,-0.3,-3,-0.3,-3,-0.3,-3,78
125222,989503,9895,1,2,9,1996,92,2006,30,40,54,118,88,69,131,98,114.2,82,106.0,66,-0.3,-3,115
125280,995302,9953,1,1,7,1992,90,2006,26,47,47,88,22,61,101,53,118.4,88,-0.3,-3,121.6,93,164
125281,995303,9953,1,2,1,1996,97,2006,43,44,46,102,55,42,95,37,123.7,95,-0.3,-3,121.6,93,122
125282,995304,9953,1,1,1,1999,102,2006,56,26,19,91,28,24,100,50,111.3,77,-0.3,-3,119.3,90,86
125284,995502,9955,1,1,8,1995,88,2006,22,41,24,69,2,31,81,10,80.1,9,-0.3,-3,-0.3,-3,130
125299,997004,9970,2,1,2,1993,86,2006,18,44,52,98,44,66,107,69,82.3,12,88.5,23,-0.3,-3,156
125300,997005,9970,2,1,4,1997,90,2006,25,33,36,98,44,30,89,24,94.9,37,-0.3,-3,-0.3,-3,106
125301,997006,9970,2,1,8,1998,103,2006,57,33,29,102,56,41,114,82,100.0,50,-0.3,-3,-0.3,-3,91
125379,1003206,10032,1,1,4,1992,101,2006,52,59,41,81,10,39,77,6,97.3,42,-0.3,-3,-0.3,-3,169
125388,1003701,10037,1,2,5,2000,98,2006,45,14,22,121,92,22,114,82,-0.3,-3,-0.3,-3,-0.3,-3,71
125477,1012502,10125,2,2,1,1993,92,2006,30,47,43,85,16,45,87,19,77.0,6,73.9,4,-0.3,-3,161
125544,1019303,10193,2,2,8,1992,85,2006,16,44,42,82,12,45,85,16,108.3,70,110.4,75,-0.3,-3,167
125866,1052601,10526,1,1,1,1995,101,2006,53,49,54,109,72,54,105,62,77.0,6,-0.3,-3,98.3,45,137
125868,1052801,10528,2,1,5,1996,112,2006,78,50,41,98,45,48,106,65,59.5,0,-0.3,-3,66.5,1,116
125869,1052802,10528,2,1,7,1997,135,2006,99,60,48,119,90,48,115,84,53.5,0,-0.3,-3,64.1,1,102
125892,1054201,10542,1,2,6,1992,69,2006,2,38,49,90,26,58,97,43,108.3,70,-0.3,-3,106.1,66,165
125893,1054202,10542,1,2,8,1995,112,2006,79,54,41,93,31,54,110,75,108.3,70,-0.3,-3,113.9,82,127
125894,1054203,10542,1,2,10,1997,89,2006,24,28,25,87,19,27,89,23,93.5,34,-0.3,-3,114.5,84,102
126352,1177902,11779,3,1,10,1992,121,2006,92,71,66,110,75,73,116,86,108.3,70,103.1,58,-0.3,-3,162
126353,1177903,11779,3,2,7,1995,100,2006,50,46,52,111,76,58,115,84,103.0,58,110.4,75,-0.3,-3,128
126354,1177904,11779,3,1,1,1998,125,2006,95,50,43,116,86,44,114,83,98.6,47,98.8,47,-0.3,-3,99
126361,1178503,11785,1,1,12,1992,95,2006,38,50,48,90,26,67,108,71,87.6,21,88.5,23,-0.3,-3,162
126453,1186701,11867,3,1,3,2000,114,2006,83,25,23,117,87,25,118,88,-0.3,-3,-0.3,-3,-0.3,-3,71
126469,1187803,11878,3,1,2,1995,115,2006,84,58,59,116,85,62,115,84,97.7,45,95.8,39,-0.3,-3,133
126536,1195501,11955,3,1,1,1992,111,2006,77,66,59,102,55,72,114,82,113.5,82,110.4,75,-0.3,-3,171
126615,1204202,12042,3,2,12,1993,122,2006,93,68,47,93,32,59,104,61,103.0,58,103.1,58,-0.3,-3,147
126661,1209703,12097,3,2,11,1995,103,2006,59,47,42,95,38,40,93,32,103.0,58,-0.3,-3,113.9,82,123
126668,1211302,12113,3,1,8,1993,126,2006,96,71,67,114,83,72,118,89,92.8,32,110.4,75,-0.3,-3,151
126697,1213704,12137,3,1,12,1992,114,2006,82,66,50,93,32,80,131,98,77.0,6,73.9,4,-0.3,-3,159
127372,35402,354,3,2,8,1995,108,2008,71,61,53,102,54,64,108,71,94.8,37,103.8,61,-0.3,-3,150
127425,40702,407,3,1,8,1996,114,2008,83,60,55,110,74,67,116,86,104.9,63,103.8,61,-0.3,-3,137
127460,44902,449,3,2,4,2002,103,2008,59,16,19,110,75,19,107,68,-0.3,-3,-0.3,-3,-0.3,-3,70
127491,49203,492,3,2,7,1994,113,2008,80,66,57,101,53,53,94,35,79.0,8,72.3,3,-0.3,-3,161
127607,62103,621,2,2,4,1994,93,2008,33,50,33,74,4,40,77,6,100.9,53,-0.3,-3,94.1,34,166
127724,75702,757,2,1,2,1994,116,2008,86,70,69,113,81,73,115,84,84.3,14,-0.3,-3,72.4,3,173
127729,75904,759,2,1,4,1996,102,2008,56,51,50,100,50,43,88,22,74.2,4,72.3,3,-0.3,-3,142
127834,87902,879,3,2,3,1997,107,2008,68,52,42,91,28,42,90,25,101.8,55,111.7,79,-0.3,-3,131
127838,88601,886,3,2,10,1996,100,2008,49,48,51,104,60,65,114,83,115.4,84,119.5,91,-0.3,-3,136
127839,88602,886,3,2,10,1999,94,2008,35,30,33,102,56,44,113,80,106.4,66,111.7,79,-0.3,-3,100
127862,90601,906,3,2,1,1995,126,2008,96,73,70,115,84,80,131,98,94.8,37,103.8,61,-0.3,-3,157
127898,95001,950,3,1,1,1995,131,2008,98,76,60,106,66,72,116,85,99.6,50,-0.3,-3,115.8,86,157
127908,96601,966,3,2,2,1997,121,2008,92,63,42,91,28,47,96,40,79.0,8,-0.3,-3,94.1,34,135
127909,96602,966,3,1,5,2001,108,2008,70,28,23,105,62,25,106,65,70.9,3,-0.3,-3,87.7,21,83
127948,101504,1015,3,1,12,1996,112,2008,79,59,62,114,83,50,97,43,104.9,63,95.9,39,-0.3,-3,141
128198,123402,1234,3,1,9,2001,112,2008,79,29,26,112,78,38,125,95,112.1,79,111.6,79,-0.3,-3,82
128226,125501,1255,3,1,11,1997,123,2008,94,61,50,108,71,56,114,83,79.0,8,88.1,21,-0.3,-3,124
128289,132601,1326,3,2,3,1998,118,2008,88,56,67,128,97,56,116,85,101.8,55,-0.3,-3,-0.3,-3,120
128546,158102,1581,3,2,12,1995,87,2008,20,43,48,94,35,58,103,59,100.5,50,-0.3,-3,-0.3,-3,150
128609,164903,1649,1,2,7,2001,90,2008,26,15,19,95,36,20,93,33,73.9,4,83.7,14,-0.3,-3,84
128614,165004,1650,1,2,7,1995,118,2008,89,67,56,104,60,64,107,69,84.3,14,88.1,21,-0.3,-3,156
128625,165802,1658,3,1,11,1999,116,2008,85,45,42,113,80,42,111,76,-0.3,-3,-0.3,-3,-0.3,-3,99
128639,167502,1675,3,1,3,1994,119,2008,90,72,58,101,53,78,122,93,94.8,37,95.9,39,-0.3,-3,168
128705,174502,1745,3,2,12,1998,128,2008,97,57,31,93,32,50,114,82,104.3,61,113.9,82,-0.3,-3,112
128718,175406,1754,2,1,10,1994,90,2008,26,47,46,87,20,43,83,13,89.5,25,-0.3,-3,101.3,53,160
128904,194801,1948,3,2,10,1997,111,2008,77,53,60,119,90,69,125,95,71.6,3,-0.3,-3,52.8,0,123
128945,200208,2002,3,1,3,1994,107,2008,69,64,62,105,63,77,120,91,98.3,45,-0.3,-3,-0.3,-3,170
128946,200209,2002,3,2,7,1995,69,2008,2,32,35,78,7,42,84,14,96.1,39,-0.3,-3,-0.3,-3,154
128947,200210,2002,3,2,4,1997,135,2008,99,72,48,102,55,56,111,77,89.1,23,-0.3,-3,-0.3,-3,133
128949,200401,2004,3,1,1,1996,94,2008,34,47,52,100,50,75,121,92,-0.3,-3,-0.3,-3,-0.3,-3,153
128954,200902,2009,3,1,5,1996,99,2008,48,49,27,72,3,49,95,38,-0.3,-3,-0.3,-3,-0.3,-3,-7
129034,209901,2099,3,2,1,1998,103,2008,58,46,51,111,77,44,99,47,99.6,50,-0.3,-3,115.8,86,120
129119,218602,2186,3,1,4,1994,128,2008,97,77,78,123,94,83,135,99,110.1,75,103.8,61,-0.3,-3,168
129155,222402,2224,3,2,3,1996,123,2008,94,68,57,107,69,69,116,86,105.8,66,94.4,34,-0.3,-3,142
129232,228801,2288,3,1,4,1997,125,2008,95,65,50,104,60,61,114,82,-0.3,-3,-0.3,-3,-0.3,-3,-7
129233,228802,2288,3,1,1,1999,94,2008,35,39,47,111,77,38,97,42,-0.3,-3,-0.3,-3,-0.3,-3,-7
129236,229002,2290,3,1,2,1994,135,2008,99,81,65,107,67,82,135,99,89.5,25,88.1,21,-0.3,-3,168
129241,229402,2294,3,1,7,1994,97,2008,43,55,56,99,48,69,110,75,120.2,91,111.7,79,-0.3,-3,166
129269,233901,2339,3,2,10,1994,122,2008,93,72,69,114,82,79,125,95,115.4,84,119.5,91,-0.3,-3,159
129270,233902,2339,3,2,10,1994,109,2008,73,64,69,114,82,70,112,79,120.2,91,119.5,91,-0.3,-3,159
129409,248302,2483,3,2,3,1994,84,2008,14,44,66,109,72,76,119,90,83.0,13,95.9,39,-0.3,-3,167
129555,265506,2655,1,2,1,1996,80,2008,9,40,31,75,5,45,88,22,68.9,2,-0.3,-3,86.9,19,152
129556,265507,2655,1,2,4,1998,116,2008,85,54,40,95,36,53,112,78,58.4,0,-0.3,-3,79.6,9,124
129567,266306,2663,1,1,7,1994,89,2008,24,47,54,97,43,51,91,28,61.0,0,-0.3,-3,-0.3,-3,163
129568,266307,2663,1,1,8,1996,97,2008,41,47,49,98,46,49,95,38,46.6,0,-0.3,-3,-0.3,-3,138
129594,268103,2681,1,1,6,1996,101,2008,52,50,37,82,12,53,101,52,99.6,50,88.1,21,-0.3,-3,145
129777,289202,2892,3,1,8,1997,131,2008,98,68,57,117,87,80,135,99,110.1,75,119.5,91,-0.3,-3,126
129785,290202,2902,3,1,2,1995,135,2008,99,83,71,118,88,78,125,95,115.4,84,-0.3,-3,115.8,86,156
129830,295901,2959,3,2,9,1996,118,2008,89,63,69,121,92,66,116,85,99.6,50,119.5,91,-0.3,-3,136
129831,295902,2959,3,1,9,1998,128,2008,97,59,63,128,97,64,131,98,93.5,32,113.9,82,-0.3,-3,113
129945,308501,3085,3,2,3,1996,119,2008,90,65,75,126,96,81,135,99,120.2,91,119.5,91,-0.3,-3,143
130101,328702,3287,3,2,4,1997,99,2008,47,46,49,104,60,55,110,74,110.1,75,111.7,79,-0.3,-3,129
130102,328703,3287,3,1,8,1998,113,2008,81,50,50,114,83,54,117,87,112.4,79,113.9,82,-0.3,-3,113
130103,328704,3287,3,2,1,2000,92,2008,30,26,47,122,93,43,113,81,115.5,86,114.6,84,-0.3,-3,95
130163,335202,3352,3,2,10,1994,135,2008,99,79,68,113,80,75,119,90,115.4,84,111.7,79,-0.3,-3,164
130164,335203,3352,3,1,6,2000,116,2008,85,43,29,102,56,34,107,68,111.9,79,111.7,79,-0.3,-3,96
130340,350202,3502,1,2,8,1995,100,2008,50,52,49,95,36,67,112,78,94.8,37,95.9,39,-0.3,-3,150
130350,351402,3514,3,1,3,1995,113,2008,80,65,47,90,26,81,135,99,89.5,25,88.1,21,-0.3,-3,154
130351,351403,3514,3,2,12,1997,114,2008,82,55,63,122,93,75,131,98,110.1,75,103.8,61,-0.3,-3,122
130394,354602,3546,2,2,9,1994,94,2008,35,49,51,95,36,77,122,93,89.5,25,80.2,9,-0.3,-3,162
