CPUBID,MPUBID,CRACE,CSEX,CMOB,CYRB,MATHZ,year,MATHP,MATH,COMP,COMPZ,COMPP,RECOG,RECOGZ,RECOGP,HOMEZ,HOMEP,COGNZ,COGNP,EMOTZ,EMOTP,AGECH,AFQTP,TNFI,DIVORCE,NUM_CHILDREN
16502,165.0,3.0,2.0,4.0,1992.0,114.6,2002.0,82.8,50.2,49.2,113.6,80.0,62.6,127.4,92.6,107.52000000000001,68.4,108.04,69.8,103.32000000000001,57.2,122.4,43.0,76160.0,0.0,3.0
16503,165.0,3.0,1.0,2.0,1998.0,106.75,2007.0,64.0,41.0,34.25,100.25,51.5,40.75,105.25,61.25,107.0,68.0,105.775,64.25,104.8,63.25,109.25,43.0,104125.0,0.0,3.0
16701,167.0,3.0,1.0,2.0,1985.0,110.0,1995.0,71.0,49.5,42.5,102.0,55.25,46.0,104.5,61.25,96.05,42.0,100.825,52.5,91.425,35.0,124.5,28.0,25906.0,0.5,2.0
16702,167.0,3.0,2.0,8.0,1987.0,108.75,1997.0,70.0,45.5,42.5,107.5,67.75,45.75,108.0,68.5,103.475,57.25,105.425,62.75,99.175,46.5,118.25,28.0,26348.0,0.5,2.0
17201,172.0,3.0,2.0,6.0,1993.0,117.5,2003.0,86.5,53.75,50.5,114.5,83.0,61.75,123.75,93.25,76.80000000000001,9.0,81.45,16.5,78.1,8.25,118.75,1.0,7718.333333333333,0.0,1.0
17401,174.0,1.0,1.0,10.0,1985.0,111.66666666666667,1996.0,72.66666666666667,53.666666666666664,52.333333333333336,110.0,74.33333333333333,50.666666666666664,106.0,65.66666666666667,107.2,65.66666666666667,102.56666666666666,55.0,109.86666666666667,70.66666666666667,127.0,57.0,83984.0,0.0,2.0
17402,174.0,1.0,1.0,1.0,1990.0,107.2,2000.0,68.2,46.2,46.0,108.4,70.6,54.2,116.4,82.0,102.06,54.4,99.03999999999999,49.8,104.28,57.4,124.8,57.0,101600.4,0.0,2.0
17501,175.0,3.0,1.0,4.0,1982.0,119.0,1993.0,89.0,60.5,61.5,117.0,86.5,75.5,130.5,97.5,97.0,42.5,92.1,30.5,103.35,57.0,135.0,-4.0,68392.5,0.0,3.5
17502,175.0,3.0,2.0,10.0,1983.0,100.25,1993.0,51.5,40.0,52.75,119.25,87.5,53.0,117.75,87.5,98.89999999999999,47.25,102.875,58.75,93.75,38.5,116.25,-4.0,61799.0,0.0,3.5
17503,175.0,3.0,1.0,5.0,1986.0,129.66666666666666,1994.0,97.0,51.0,44.0,121.66666666666667,88.66666666666667,54.666666666666664,131.33333333333334,98.0,102.23333333333333,53.0,97.60000000000001,47.333333333333336,106.56666666666666,63.666666666666664,97.0,-4.0,61799.0,0.0,3.6666666666666665
17901,179.0,3.0,2.0,7.0,1981.0,97.25,1991.0,42.5,39.5,39.5,98.5,45.75,43.75,102.5,55.25,109.175,71.5,102.2,57.5,113.55,80.0,121.25,42.0,54200.0,0.0,2.0
17902,179.0,3.0,2.0,9.0,1983.0,100.25,1993.0,50.75,39.5,39.0,101.75,54.25,42.75,103.0,58.0,101.725,55.0,89.35,28.75,115.65,83.5,118.75,42.0,61825.0,0.0,2.0
18001,180.0,3.0,1.0,5.0,1978.0,112.0,1990.0,73.5,59.5,62.5,115.5,85.0,63.5,113.5,79.0,122.39999999999999,92.0,116.25,85.5,120.25,89.5,147.0,84.0,68100.0,0.0,3.0
18002,180.0,3.0,1.0,3.0,1982.0,103.8,1992.0,58.6,44.0,43.6,105.8,60.4,54.8,114.8,80.8,111.9,76.6,109.34,70.8,109.9,71.4,125.0,84.0,248760.0,0.0,3.0
18003,180.0,3.0,1.0,12.0,1984.0,108.8,1994.0,70.2,44.0,46.8,114.8,82.4,46.6,112.0,78.2,105.0,62.2,107.52000000000001,68.2,99.94,57.0,115.0,84.0,261020.0,0.0,3.0
18301,183.0,3.0,1.0,11.0,1984.0,105.0,1994.0,62.0,39.0,36.25,103.0,56.0,50.25,115.75,81.75,118.175,88.25,115.05,83.25,115.2,81.75,115.25,57.0,54000.0,0.0,2.75
18302,183.0,3.0,1.0,12.0,1987.0,96.5,1997.0,41.5,39.0,25.0,81.0,11.0,23.0,75.5,5.0,107.6,68.5,111.95,77.5,99.05,47.5,113.0,57.0,,0.0,3.0
18303,183.0,3.0,2.0,1.0,1991.0,107.25,2001.0,67.5,46.75,41.75,101.5,54.25,48.0,106.0,64.0,106.025,63.5,109.35,72.75,99.025,48.5,124.0,57.0,105000.0,0.0,3.0
18401,184.0,3.0,2.0,7.0,1999.0,113.25,2009.0,79.5,49.5,51.25,115.0,81.5,51.0,113.5,78.5,119.575,89.25,119.05,90.0,113.625,79.5,116.75,62.0,97091.5,0.0,1.0
18601,186.0,3.0,1.0,3.0,1991.0,92.33333333333333,2000.6666666666667,32.666666666666664,34.0,34.666666666666664,95.0,37.666666666666664,42.333333333333336,101.66666666666667,55.0,114.5,82.66666666666667,112.23333333333333,79.0,111.89999999999999,77.66666666666667,119.0,78.0,160000.0,0.0,1.0
18801,188.0,3.0,2.0,4.0,1985.0,91.5,1995.0,28.0,37.5,35.0,90.5,28.0,41.0,98.0,46.0,114.05,82.5,106.69999999999999,67.0,117.15,87.0,121.5,18.0,22010.0,0.0,1.0
19001,190.0,3.0,2.0,4.0,1995.0,114.25,2005.0,79.25,52.0,47.5,109.25,71.0,64.75,127.25,95.0,94.6,37.75,102.5,57.25,86.4,19.0,120.5,73.0,113375.0,0.25,1.0
19201,192.0,3.0,2.0,5.0,1991.0,103.0,2001.0,59.5,41.25,45.5,104.0,61.5,51.5,112.25,78.75,113.075,78.0,111.2,74.75,110.475,73.5,121.75,72.0,113000.0,0.0,2.75
19202,192.0,3.0,1.0,7.0,1994.0,117.25,2005.0,84.5,57.5,48.5,106.0,65.0,48.5,102.5,57.25,112.3,77.75,111.675,78.25,108.5,68.25,129.75,72.0,231912.33333333334,0.0,3.0
19203,192.0,3.0,2.0,7.0,1998.0,108.6,2008.0,68.8,44.2,41.8,106.2,63.6,49.2,111.8,77.0,107.02000000000001,67.0,109.62,73.0,100.8,51.6,117.4,72.0,362833.3333333333,0.0,3.0
19701,197.0,3.0,1.0,11.0,1989.0,106.33333333333333,1999.3333333333333,66.33333333333333,44.0,36.333333333333336,96.66666666666667,41.0,35.0,93.33333333333333,34.333333333333336,104.60000000000001,61.333333333333336,105.36666666666667,60.333333333333336,101.76666666666667,51.0,119.0,15.0,49090.666666666664,0.3333333333333333,2.0
19702,197.0,3.0,2.0,11.0,1990.0,97.0,2002.0,42.0,46.0,42.666666666666664,93.0,32.0,45.333333333333336,95.66666666666667,39.666666666666664,107.83333333333333,68.66666666666667,115.3,82.33333333333333,95.76666666666667,39.333333333333336,139.33333333333334,15.0,32924.0,0.3333333333333333,2.0
20001,200.0,3.0,2.0,1.0,1983.0,111.5,1993.0,76.0,51.5,45.25,104.5,58.75,52.75,110.25,73.75,108.4,69.0,114.525,82.75,97.625,47.25,126.25,24.0,21718.75,0.0,2.0
20002,200.0,3.0,2.0,11.0,1987.0,103.0,1998.0,56.666666666666664,45.666666666666664,50.0,108.33333333333333,68.33333333333333,53.0,109.33333333333333,71.33333333333333,96.86666666666667,42.333333333333336,100.83333333333333,52.333333333333336,92.39999999999999,32.666666666666664,126.33333333333333,24.0,50100.0,0.3333333333333333,2.0
20401,204.0,1.0,1.0,7.0,1975.0,135.0,1988.0,99.0,78.0,62.0,109.0,72.0,82.0,135.0,99.0,99.1,47.0,119.9,91.0,77.0,6.0,157.0,22.0,10056.0,1.0,2.0
20402,204.0,1.0,2.0,7.0,1984.0,122.5,1995.0,92.75,61.25,57.5,115.75,81.0,69.5,124.75,93.0,103.89999999999999,60.0,111.45,77.0,92.9,35.0,131.5,22.0,15980.0,0.0,2.0
20501,205.0,1.0,2.0,8.0,1978.0,97.0,1988.0,41.0,43.0,38.0,92.0,30.0,46.0,102.0,54.0,108.3,70.0,101.7,55.0,111.5,79.0,122.0,4.0,,0.0,3.0
20502,205.0,1.0,1.0,5.0,1981.0,93.0,1988.0,32.0,21.0,23.0,99.0,47.0,27.0,103.0,58.0,104.5,63.0,104.5,63.0,102.0,55.0,90.0,4.0,,0.0,3.0
20801,208.0,3.0,2.0,8.0,1975.0,90.33333333333333,1990.0,27.0,50.666666666666664,52.333333333333336,92.0,34.333333333333336,54.0,89.33333333333333,24.333333333333332,102.13333333333333,56.333333333333336,100.43333333333334,50.0,102.73333333333333,56.333333333333336,181.0,18.0,9022.0,0.0,1.0
21101,211.0,3.0,2.0,3.0,1996.0,98.0,2007.0,48.75,45.0,47.5,102.0,55.5,52.5,106.0,64.5,112.65,79.0,104.975,62.0,115.725,83.0,131.5,64.0,96333.33333333333,0.0,4.0
21102,211.0,3.0,1.0,8.0,1997.0,125.75,2007.0,94.75,57.5,45.5,110.25,74.75,53.25,117.25,84.25,111.925,78.25,105.57499999999999,64.5,114.0,80.75,114.75,64.0,96333.33333333333,0.0,4.0
21103,211.0,3.0,2.0,11.0,1999.0,104.0,2009.0,60.75,42.25,41.75,107.75,67.5,45.75,109.5,72.75,111.5,75.25,104.425,59.25,115.775,83.0,113.0,64.0,83633.33333333333,0.0,4.0
21104,211.0,3.0,1.0,2.0,2003.0,110.33333333333333,2012.0,66.0,45.666666666666664,45.333333333333336,108.33333333333333,70.0,52.0,115.33333333333333,84.33333333333333,110.3,71.33333333333333,105.03333333333335,59.666666666666664,107.93333333333334,68.66666666666667,113.66666666666667,64.0,71683.33333333333,0.0,4.0
22102,221.0,2.0,1.0,12.0,1987.0,78.5,1997.0,9.0,23.5,27.0,86.0,20.75,26.75,83.25,19.0,72.075,17.75,74.6,13.75,79.3,30.25,114.0,2.0,14946.0,0.0,4.0
22104,221.0,2.0,2.0,6.0,1991.0,92.66666666666667,2000.6666666666667,33.333333333333336,31.666666666666668,31.0,93.0,33.0,40.0,99.33333333333333,47.0,90.2,33.666666666666664,96.63333333333333,40.333333333333336,85.76666666666667,27.666666666666668,115.0,2.0,18264.666666666668,0.0,4.0
22401,224.0,2.0,1.0,12.0,1974.0,92.0,1990.0,31.0,52.666666666666664,54.666666666666664,92.33333333333333,30.666666666666668,66.66666666666667,102.33333333333333,55.0,90.03333333333335,26.333333333333332,89.89999999999999,33.333333333333336,93.39999999999999,35.0,188.33333333333334,15.0,5880.0,0.0,3.0
22402,224.0,2.0,2.0,12.0,1977.0,107.0,1989.0,64.5,51.5,43.5,97.0,45.25,60.0,113.25,80.0,91.35,29.75,93.95,36.25,91.2,36.5,138.5,15.0,5880.0,0.0,3.0
22403,224.0,2.0,1.0,1.0,1979.0,102.66666666666667,1988.0,56.0,39.666666666666664,35.333333333333336,96.66666666666667,43.0,39.666666666666664,101.0,53.0,85.89999999999999,25.333333333333332,87.36666666666667,32.0,89.03333333333335,29.333333333333332,114.66666666666667,15.0,,0.0,3.0
22701,227.0,2.0,2.0,9.0,1975.0,85.75,1989.0,18.25,43.75,30.0,74.5,7.75,33.5,73.25,4.5,73.1,9.75,81.825,15.5,73.225,10.75,165.75,7.0,9513.333333333334,0.25,3.0
22702,227.0,2.0,2.0,8.0,1977.0,89.5,1989.0,26.75,40.75,40.5,91.0,36.5,48.0,97.5,45.5,79.575,11.25,86.025,18.75,79.625,14.75,142.25,7.0,9513.333333333334,0.25,3.0
22703,227.0,2.0,1.0,6.0,1985.0,96.33333333333333,1994.0,41.666666666666664,33.0,32.333333333333336,95.33333333333333,39.0,36.0,101.66666666666667,53.666666666666664,68.46666666666667,2.0,75.83333333333333,8.333333333333334,70.89999999999999,5.0,108.33333333333333,7.0,9652.0,0.0,3.6666666666666665
22704,227.0,2.0,1.0,1.0,1994.0,95.0,2005.0,40.0,42.0,38.25,91.0,28.75,43.25,95.25,38.75,85.775,23.25,93.375,35.25,80.775,12.75,134.75,7.0,9772.0,0.75,4.0
22801,228.0,1.0,2.0,2.0,1980.0,65.0,1988.0,1.0,9.0,14.0,65.0,1.0,14.0,65.0,1.0,113.9,82.0,121.9,93.0,99.7,50.0,103.0,2.0,11184.0,0.0,3.0
22802,228.0,1.0,1.0,6.0,1986.0,91.0,2000.0,27.0,48.0,23.0,65.0,1.0,61.0,100.0,49.0,89.2,23.0,99.3,47.0,79.5,8.0,171.0,2.0,4500.0,0.0,4.0
22803,228.0,1.0,1.0,12.0,1987.0,65.0,2000.0,1.0,29.0,24.0,65.0,1.0,32.0,74.0,4.0,89.2,23.0,99.3,47.0,79.5,8.0,153.0,2.0,4500.0,0.0,4.0
22804,228.0,1.0,2.0,1.0,1990.0,74.0,2002.0,7.0,37.5,35.5,78.0,9.0,30.5,73.5,4.5,82.94999999999999,13.0,88.75,24.0,80.9,10.0,151.5,2.0,8354.0,0.0,4.0
22901,229.0,3.0,1.0,3.0,1992.0,99.25,2003.0,48.25,45.5,40.75,94.0,34.75,41.0,92.75,32.5,113.15,78.0,118.675,88.75,102.125,53.75,134.75,38.0,15622.0,0.0,1.0
23101,231.0,3.0,2.0,3.0,1990.0,107.33333333333333,1998.0,67.0,35.666666666666664,36.0,110.0,74.33333333333333,42.333333333333336,116.66666666666667,86.0,115.26666666666667,80.66666666666667,111.40000000000002,74.33333333333333,114.03333333333335,81.66666666666667,99.0,42.0,88058.66666666667,0.0,2.0
23102,231.0,3.0,2.0,2.0,1993.0,115.0,2000.0,84.0,38.0,30.0,111.0,77.0,33.0,113.0,80.0,109.4,73.0,105.9,66.0,109.5,75.0,88.0,42.0,80976.0,0.0,2.0
23601,236.0,3.0,1.0,6.0,1988.0,112.75,1997.5,77.25,47.0,44.25,109.75,72.25,49.0,113.25,79.25,118.6,88.5,117.575,87.25,112.575,78.25,116.25,63.0,69366.66666666667,0.0,2.75
23602,236.0,3.0,1.0,12.0,1990.0,111.5,2000.0,78.0,48.5,32.5,92.5,33.0,37.5,97.5,44.5,114.2,83.0,114.7,83.0,107.85,69.5,116.5,63.0,86000.0,0.0,3.0
23603,236.0,3.0,1.0,4.0,1995.0,104.0,2002.0,60.0,27.0,20.0,95.0,36.0,22.0,95.0,36.0,102.9,58.0,108.8,73.0,94.7,37.0,87.0,63.0,86000.0,0.0,3.0
23701,237.0,3.0,2.0,5.0,1981.0,110.25,1991.0,72.5,48.25,49.5,111.75,74.25,58.0,119.0,89.25,99.75,49.75,103.75,58.75,94.9,37.25,122.5,67.0,15195.0,0.0,1.0
23901,239.0,3.0,2.0,9.0,1980.0,77.5,1991.0,7.5,30.0,30.5,82.25,13.0,32.75,83.75,16.75,74.875,11.5,72.925,6.0,85.875,33.5,130.75,10.0,8232.0,0.0,3.0
23902,239.0,3.0,1.0,9.0,1983.0,81.5,1993.0,10.5,30.5,35.0,93.5,36.5,37.0,93.5,33.5,77.1,6.5,70.05,2.5,94.6,36.0,119.0,10.0,9060.0,0.0,3.0
23903,239.0,3.0,1.0,10.0,1984.0,117.33333333333333,1994.0,86.66666666666667,52.0,40.333333333333336,103.66666666666667,59.0,47.333333333333336,108.66666666666667,69.0,78.93333333333334,9.666666666666666,74.53333333333335,5.0,91.39999999999999,35.666666666666664,116.66666666666667,10.0,9060.0,0.3333333333333333,3.0
24001,240.0,3.0,1.0,11.0,1984.0,108.4,1994.0,69.8,43.8,39.6,106.2,64.4,44.0,108.6,70.8,83.46000000000001,15.4,75.84,10.2,98.4,46.2,116.2,46.0,46971.0,0.0,2.0
24002,240.0,3.0,2.0,12.0,1986.0,111.25,1997.0,75.75,52.0,49.25,109.5,71.5,58.25,117.25,85.75,85.725,20.75,79.55,16.25,97.975,44.0,126.75,46.0,43878.75,0.0,2.0
24201,242.0,3.0,2.0,6.0,1986.0,107.25,1997.0,66.5,49.75,56.75,115.25,81.0,61.75,118.0,88.0,100.4,51.0,98.3,46.25,102.275,55.0,132.75,35.0,69466.66666666667,0.5,1.0
24401,244.0,3.0,2.0,7.0,1975.0,128.0,1988.0,96.5,71.0,62.0,113.5,81.0,73.5,128.0,95.5,105.75,60.0,106.65,67.0,101.15,51.0,154.5,79.0,31873.0,0.5,2.0
24402,244.0,3.0,2.0,8.0,1979.0,117.66666666666667,1989.3333333333333,87.66666666666667,51.666666666666664,53.0,117.33333333333333,84.66666666666667,51.0,114.0,82.0,95.7,39.666666666666664,99.96666666666665,50.0,92.33333333333333,37.666666666666664,121.66666666666667,79.0,31873.0,0.3333333333333333,2.3333333333333335
24403,244.0,3.0,2.0,6.0,1991.0,115.25,2001.0,83.0,51.25,41.5,103.75,59.5,42.0,100.5,50.75,107.4,67.5,107.9,67.0,103.65,56.0,120.0,79.0,77166.66666666667,0.0,3.0
24501,245.0,3.0,2.0,3.0,1992.0,106.8,2002.0,64.6,44.6,41.4,102.6,56.2,44.4,105.4,63.2,106.5,65.8,98.52000000000001,47.6,113.62,80.6,122.0,85.0,63252.0,0.0,2.8
24502,245.0,3.0,2.0,4.0,1996.0,114.2,2006.0,82.2,49.6,40.4,103.0,56.6,48.2,110.6,71.8,107.85999999999999,70.2,106.58,66.4,106.6,64.2,119.2,85.0,76114.0,0.0,3.0
24503,245.0,3.0,1.0,8.0,1999.0,123.75,2009.0,94.0,57.5,42.0,102.0,52.0,45.5,106.5,66.25,102.45,56.25,102.65,57.0,101.125,52.5,116.0,85.0,65750.0,0.0,3.0
24901,249.0,3.0,1.0,1.0,1982.0,95.8,1992.0,39.2,37.8,34.4,89.8,27.8,33.4,87.8,22.6,99.5,49.0,103.74000000000001,59.0,94.53999999999999,36.6,126.2,39.0,21535.2,0.2,2.4
24902,249.0,3.0,2.0,11.0,1984.0,95.0,1994.0,38.4,34.8,35.2,99.8,48.4,35.0,97.6,43.2,94.6,38.2,99.24,48.8,90.86,34.0,115.6,39.0,29183.2,0.2,2.6
24903,249.0,3.0,1.0,5.0,1993.0,112.25,2003.0,72.0,50.5,31.0,88.25,30.0,43.25,102.75,56.75,95.575,40.5,95.975,40.0,95.525,43.75,120.0,39.0,167794.0,0.0,3.5
24904,249.0,3.0,1.0,9.0,2002.0,101.66666666666667,2012.0,54.666666666666664,44.0,35.0,92.33333333333333,31.333333333333332,44.666666666666664,103.0,56.333333333333336,109.10000000000001,72.0,113.8,80.33333333333333,99.83333333333333,50.0,118.33333333333333,39.0,75033.33333333333,0.0,4.0
25001,250.0,3.0,1.0,8.0,1982.0,99.5,1993.0,48.5,44.5,49.25,107.0,66.5,47.25,101.5,54.5,112.075,77.0,109.525,72.5,110.3,74.0,131.25,-4.0,32212.5,0.0,2.0
25002,250.0,3.0,2.0,4.0,1986.0,106.5,1997.0,63.0,50.25,53.75,109.75,74.0,50.75,104.0,61.0,117.0,83.75,110.25,72.25,118.675,88.75,134.25,-4.0,37937.5,0.0,2.0
25201,252.0,3.0,2.0,9.0,1983.0,104.0,1993.0,60.0,42.75,48.5,113.5,81.5,51.0,114.25,82.75,99.25,48.75,91.95,32.75,108.1,69.5,118.5,-4.0,33825.5,0.0,1.75
25202,252.0,3.0,1.0,12.0,1991.0,103.0,2001.0,56.75,39.0,50.25,117.5,85.25,60.75,126.5,89.75,106.775,65.0,98.625,49.25,113.65,80.75,114.0,-4.0,47620.0,0.0,2.0
25401,254.0,3.0,1.0,7.0,1981.0,90.0,1991.0,27.0,33.25,36.5,95.75,39.0,38.25,95.0,37.75,99.15,48.25,99.075,51.25,99.425,48.0,120.25,94.0,19584.5,0.0,3.0
25402,254.0,3.0,2.0,10.0,1982.0,107.0,1991.5,66.5,39.5,38.75,108.25,70.25,36.5,104.5,60.25,102.925,54.5,104.275,58.25,99.45,50.75,110.75,94.0,19544.5,0.0,3.25
25403,254.0,3.0,1.0,7.0,1989.0,121.0,1999.0,90.0,55.75,53.0,116.5,83.75,60.0,123.0,92.75,97.325,44.0,95.625,40.0,99.225,50.25,119.75,94.0,38775.0,0.5,5.0
25404,254.0,3.0,1.0,4.0,1994.0,119.5,2003.0,88.75,48.25,36.5,103.5,58.0,43.25,110.0,72.75,89.15,29.25,88.725,26.75,92.725,35.75,109.5,94.0,37040.25,0.5,5.0
25405,254.0,3.0,2.0,6.0,1995.0,119.5,2005.0,85.75,54.5,49.0,113.25,80.5,51.75,113.5,80.25,95.775,40.25,95.175,38.0,97.0,45.25,118.0,94.0,32902.75,0.5,5.0
25501,255.0,3.0,2.0,7.0,1983.0,114.5,1993.0,82.5,50.5,49.0,112.5,78.25,57.5,120.25,90.5,111.225,73.75,110.025,72.25,108.375,69.25,120.25,42.0,59865.0,0.0,3.75
25502,255.0,3.0,2.0,5.0,1984.0,123.5,1995.0,92.0,63.0,57.25,114.5,80.75,66.0,121.5,91.0,109.425,73.25,104.75,62.5,111.175,76.75,134.0,42.0,66437.5,0.0,4.25
25503,255.0,3.0,2.0,2.0,1987.0,113.5,1997.0,81.0,51.5,54.75,116.0,84.25,60.75,123.75,92.25,103.9,60.5,100.225,50.75,106.5,65.5,124.5,42.0,75787.5,0.0,4.5
25504,255.0,3.0,2.0,6.0,1991.0,125.5,2001.0,94.0,59.75,56.5,121.25,83.75,63.75,126.75,94.5,115.3,81.25,111.05,74.25,114.375,81.5,120.5,42.0,89337.5,0.0,5.0
25505,255.0,3.0,1.0,11.0,1997.0,127.75,2007.0,95.25,56.5,47.75,115.0,82.25,50.25,114.75,79.25,110.825,74.5,105.975,62.75,112.65,79.25,110.75,42.0,105596.75,0.0,5.0
25601,256.0,3.0,2.0,9.0,1980.0,105.0,1989.0,62.0,35.25,32.0,102.25,52.5,32.75,102.5,53.5,104.95,57.5,107.725,68.5,99.625,47.0,105.75,51.0,28382.5,0.25,1.0
25602,256.0,3.0,1.0,6.0,2001.0,107.66666666666667,2011.3333333333333,68.33333333333333,47.666666666666664,51.0,111.66666666666667,71.66666666666667,55.666666666666664,115.66666666666667,84.66666666666667,91.53333333333335,28.666666666666668,84.36666666666666,18.333333333333332,100.26666666666667,50.666666666666664,125.66666666666667,51.0,28352.666666666668,0.3333333333333333,2.0
25801,258.0,3.0,2.0,3.0,1980.0,102.75,1989.5,57.25,40.75,35.75,99.25,47.75,39.5,101.25,53.75,108.725,66.5,107.825,66.5,106.425,65.0,116.75,81.0,20282.0,0.25,3.0
25802,258.0,3.0,2.0,11.0,1981.0,104.33333333333333,1990.6666666666667,60.666666666666664,39.666666666666664,36.666666666666664,102.66666666666667,56.666666666666664,37.666666666666664,101.33333333333333,54.0,106.63333333333333,62.666666666666664,106.10000000000001,64.0,104.73333333333333,58.0,112.66666666666667,81.0,20460.666666666668,0.3333333333333333,3.0
25803,258.0,3.0,1.0,5.0,1984.0,103.2,1994.0,57.4,42.2,40.4,102.2,55.8,49.6,109.8,72.2,85.64,19.0,93.0,34.4,81.4,10.8,120.4,81.0,16567.2,0.2,3.0
26201,262.0,3.0,2.0,6.0,1985.0,120.0,1995.0,88.25,55.75,53.5,117.0,85.25,67.5,131.0,96.75,109.65,73.5,107.425,66.75,108.425,71.0,121.75,45.0,57500.0,0.0,2.0
26501,265.0,3.0,2.0,12.0,1990.0,116.75,2001.0,80.0,56.75,57.0,117.25,86.75,56.0,113.0,80.0,111.925,78.75,120.2,90.75,96.975,43.0,127.25,95.0,113926.25,0.0,4.0
26502,265.0,3.0,2.0,2.0,1992.0,113.66666666666667,2002.0,78.66666666666667,53.333333333333336,49.333333333333336,108.66666666666667,70.0,57.0,116.33333333333333,83.66666666666667,115.63333333333333,85.0,121.26666666666667,92.33333333333333,102.83333333333333,57.0,124.0,95.0,118566.66666666667,0.0,4.0
26503,265.0,3.0,1.0,11.0,1993.0,114.0,2003.0,80.5,49.0,47.0,111.5,75.0,38.25,98.0,44.75,113.75,81.5,116.725,85.75,104.65,62.5,115.0,95.0,120925.0,0.0,4.0
26504,265.0,3.0,1.0,11.0,1996.0,118.5,2005.0,88.5,48.0,43.0,113.5,81.0,38.5,105.5,63.5,103.35,58.0,102.35,56.5,102.35,55.5,102.0,95.0,127000.0,0.0,4.0
27201,272.0,3.0,1.0,10.0,1984.0,114.75,1993.0,82.5,43.5,41.0,112.75,80.0,47.0,117.5,87.5,107.77499999999999,67.75,109.14999999999999,72.25,103.4,58.75,106.0,89.0,408072.6666666667,0.0,3.5
27202,272.0,3.0,1.0,9.0,1986.0,123.0,1996.6666666666667,91.0,58.666666666666664,61.333333333333336,124.33333333333333,94.33333333333333,60.333333333333336,122.66666666666667,91.66666666666667,108.66666666666667,68.33333333333333,109.13333333333333,70.0,104.5,60.666666666666664,126.66666666666667,89.0,498942.0,0.0,4.0
27203,272.0,3.0,1.0,4.0,1989.0,109.0,1998.0,70.0,41.75,39.0,110.75,72.75,50.0,123.25,91.0,109.25,71.0,111.775,77.25,102.3,55.75,111.25,89.0,471872.0,0.0,4.0
27204,272.0,3.0,2.0,6.0,1994.0,110.0,2004.0,73.2,45.8,45.2,111.8,73.4,58.4,123.8,93.4,111.62,77.4,114.54,82.0,104.16,60.2,118.4,89.0,294390.6,0.0,4.0
27501,275.0,3.0,2.0,9.0,1991.0,116.5,2001.0,85.5,50.5,41.5,105.25,62.75,46.25,109.5,72.25,114.6,82.75,110.9,74.75,113.45,80.25,117.25,62.0,115061.0,0.0,2.0
27502,275.0,3.0,1.0,7.0,1993.0,117.75,2003.0,87.25,52.25,54.25,119.25,87.75,55.0,117.75,87.0,111.6,77.25,108.575,71.0,110.65,76.0,118.75,62.0,116881.33333333333,0.0,2.0
27801,278.0,3.0,2.0,4.0,1987.0,112.6,1996.0,79.4,43.4,38.2,107.6,65.8,51.6,122.6,92.4,99.16,48.6,98.28,46.2,100.08,50.0,111.2,44.0,27901.0,0.0,2.6
27802,278.0,3.0,2.0,11.0,1991.0,113.0,2001.0,73.5,47.25,47.25,114.0,80.25,51.25,116.0,84.25,96.4,40.25,100.575,51.5,91.3,30.5,116.25,44.0,31600.0,0.0,3.25
27803,278.0,3.0,2.0,12.0,1994.0,105.66666666666667,2004.0,64.33333333333333,43.333333333333336,45.666666666666664,109.66666666666667,72.0,47.666666666666664,111.0,75.33333333333333,86.93333333333334,20.0,94.89999999999999,36.666666666666664,80.13333333333333,12.333333333333334,115.66666666666667,44.0,47200.0,0.0,3.6666666666666665
27804,278.0,3.0,1.0,3.0,2003.0,105.0,2010.0,63.0,28.0,47.0,128.0,97.0,49.0,128.0,97.0,82.5,13.0,95.9,39.0,75.3,5.0,89.0,44.0,,0.0,4.0
28201,282.0,3.0,2.0,9.0,1991.0,118.5,2000.0,88.5,46.5,35.0,105.0,62.5,43.0,114.5,82.5,100.05000000000001,50.0,104.75,59.0,93.1,37.5,104.5,79.0,79600.0,0.0,2.0
28202,282.0,3.0,2.0,2.0,1994.0,113.0,2005.0,78.5,56.5,55.5,112.0,78.5,55.25,108.0,69.75,102.325,55.5,108.075,70.0,94.325,37.0,134.25,79.0,92500.0,0.25,2.0
28502,285.0,1.0,2.0,7.0,1981.0,95.75,1991.0,39.5,38.5,36.5,95.75,38.5,39.25,95.75,39.5,102.1,57.25,106.15,61.0,96.525,44.5,121.25,13.0,49645.0,0.75,3.0
28503,285.0,1.0,1.0,4.0,1985.0,93.5,1994.0,36.0,31.0,29.5,89.5,25.0,29.0,88.5,22.0,114.94999999999999,83.5,115.75,83.5,108.45,65.5,111.0,13.0,63250.0,0.5,3.0
28701,287.0,3.0,2.0,6.0,1981.0,95.0,1988.0,37.0,20.0,21.0,98.0,44.0,22.0,95.0,36.0,112.3,79.0,104.5,63.0,116.5,87.0,86.0,31.0,33520.0,0.0,1.0
28801,288.0,3.0,1.0,12.0,1979.0,98.66666666666667,1990.0,47.333333333333336,46.0,55.666666666666664,113.33333333333333,79.0,55.333333333333336,111.66666666666667,77.0,96.06666666666666,40.0,98.53333333333335,46.333333333333336,94.43333333333334,36.666666666666664,128.0,14.0,12848.0,0.0,2.0
